GEOID,GEOCODE,STATE,COUNTY,COUSUB,AREALAND,AREAWATR,BASENAME,NAME,POP100,county_name
0600000US5510967650,5510967650,55,109,67650,81187105,582053,Richmond,Richmond town,4074,St. Croix
0600000US5510968275,5510968275,55,109,68275,8218025,222,River Falls,River Falls city,3636,St. Croix
0600000US5510968475,5510968475,55,109,68475,6696848,0,Roberts,Roberts village,1919,St. Croix
0600000US5510970200,5510970200,55,109,70200,45593855,0,Rush River,Rush River town,500,St. Croix
0600000US5510970825,5510970825,55,109,70825,83104757,6264749,St. Joseph,St. Joseph town,4178,St. Croix
0600000US5510974675,5510974675,55,109,74675,8624118,0,Somerset,Somerset village,3019,St. Croix
0600000US5510974700,5510974700,55,109,74700,119872051,4479777,Somerset,Somerset town,4291,St. Croix
0600000US5510975950,5510975950,55,109,75950,88290838,380356,Springfield,Springfield town,993,St. Croix
0600000US5510976300,5510976300,55,109,76300,2184873,719108,Spring Valley,Spring Valley village,11,St. Croix
0600000US5510976675,5510976675,55,109,76675,83755920,2232461,Stanton,Stanton town,907,St. Croix
0600000US5510976825,5510976825,55,109,76825,5551062,0,Star Prairie,Star Prairie village,678,St. Croix
0600000US5510976850,5510976850,55,109,76850,75694860,3079112,Star Prairie,Star Prairie town,3733,St. Croix
0600000US5510980800,5510980800,55,109,80800,94312684,5281974,Troy,Troy town,5518,St. Croix
0600000US5510983400,5510983400,55,109,83400,84955424,1111891,Warren,Warren town,1733,St. Croix
0600000US5510987475,5510987475,55,109,87475,4417912,0,Wilson,Wilson village,209,St. Croix
0600000US5510989025,5510989025,55,109,89025,4654225,0,Woodville,Woodville village,1386,St. Croix
0600000US5511104625,5511104625,55,111,4625,19026401,219724,Baraboo,Baraboo city,12556,Sauk
0600000US5511104650,5511104650,55,111,4650,80042649,2074518,Baraboo,Baraboo town,1816,Sauk
0600000US5511105600,5511105600,55,111,5600,128502474,72168,Bear Creek,Bear Creek town,641,Sauk
0600000US5511113300,5511113300,55,111,13300,32788,0,Cazenovia,Cazenovia village,20,Sauk
0600000US5511119550,5511119550,55,111,19550,90759861,302057,Dellona,Dellona town,1901,Sauk
0600000US5511119675,5511119675,55,111,19675,71752580,1928108,Delton,Delton town,2460,Sauk
0600000US5511124675,5511124675,55,111,24675,86976913,1194997,Excelsior,Excelsior town,1603,Sauk
0600000US5511124900,5511124900,55,111,24900,86613638,5689231,Fairfield,Fairfield town,1078,Sauk
0600000US5511127350,5511127350,55,111,27350,126583729,654935,Franklin,Franklin town,668,Sauk
0600000US5511127675,5511127675,55,111,27675,88793631,1068661,Freedom,Freedom town,449,Sauk
0600000US5511131250,5511131250,55,111,31250,71718663,539184,Greenfield,Greenfield town,909,Sauk
0600000US5511135625,5511135625,55,111,35625,123231371,170356,Honey Creek,Honey Creek town,749,Sauk
0600000US5511137225,5511137225,55,111,37225,862597,3866,Ironton,Ironton village,274,Sauk
0600000US5511137250,5511137250,55,111,37250,90926992,155895,Ironton,Ironton town,662,Sauk
0600000US5511141300,5511141300,55,111,41300,19392672,1647166,Lake Delton,Lake Delton village,3501,Sauk
0600000US5511142825,5511142825,55,111,42825,1031985,22066,La Valle,La Valle village,388,Sauk
0600000US5511142850,5511142850,55,111,42850,87168223,4325426,La Valle,La Valle town,1420,Sauk
0600000US5511144225,5511144225,55,111,44225,2592017,0,Lime Ridge,Lime Ridge village,158,Sauk
0600000US5511145400,5511145400,55,111,45400,685079,12063,Loganville,Loganville village,301,Sauk
0600000US5511151325,5511151325,55,111,51325,2130568,1710337,Merrimac,Merrimac village,527,Sauk
0600000US5511151350,5511151350,55,111,51350,62706867,5068574,Merrimac,Merrimac town,1247,Sauk
0600000US5511158025,5511158025,55,111,58025,2170483,143083,North Freedom,North Freedom village,603,Sauk
0600000US5511163125,5511163125,55,111,63125,2156880,0,Plain,Plain village,749,Sauk
0600000US5511165100,5511165100,55,111,65100,4721799,309646,Prairie du Sac,Prairie du Sac village,4420,Sauk
0600000US5511165125,5511165125,55,111,65125,75233732,3321020,Prairie du Sac,Prairie du Sac town,1076,Sauk
0600000US5511166800,5511166800,55,111,66800,15347154,287706,Reedsburg,Reedsburg city,9984,Sauk
0600000US5511166825,5511166825,55,111,66825,77494185,916735,Reedsburg,Reedsburg town,1185,Sauk
0600000US5511168975,5511168975,55,111,68975,3365142,86053,Rock Springs,Rock Springs village,327,Sauk
0600000US5511171650,5511171650,55,111,71650,3990985,580100,Sauk City,Sauk City village,3518,Sauk
0600000US5511176025,5511176025,55,111,76025,4324625,0,Spring Green,Spring Green village,1566,Sauk
0600000US5511176050,5511176050,55,111,76050,111558794,7167963,Spring Green,Spring Green town,1828,Sauk
0600000US5511178525,5511178525,55,111,78525,97512469,404462,Sumpter,Sumpter town,1055,Sauk
0600000US5511180825,5511180825,55,111,80825,137049367,4038847,Troy,Troy town,781,Sauk
0600000US5511183700,5511183700,55,111,83700,91946738,197551,Washington,Washington town,1021,Sauk
0600000US5511185325,5511185325,55,111,85325,3231948,46099,West Baraboo,West Baraboo village,1627,Sauk
0600000US5511185625,5511185625,55,111,85625,92399824,239082,Westfield,Westfield town,582,Sauk
0600000US5511187775,5511187775,55,111,87775,90705049,277664,Winfield,Winfield town,890,Sauk
0600000US5511188150,5511188150,55,111,88150,5774350,324353,Wisconsin Dells,Wisconsin Dells city,384,Sauk
0600000US5511188775,5511188775,55,111,88775,93170791,493273,Woodland,Woodland town,839,Sauk
0600000US5511305200,5511305200,55,113,5200,119109480,40590096,Bass Lake,Bass Lake town,2731,Sawyer
0600000US5511317225,5511317225,55,113,17225,2509108,58377,Couderay,Couderay village,81,Sawyer
0600000US5511317250,5511317250,55,113,17250,172637356,2088979,Couderay,Couderay town,393,Sawyer
0600000US5511320825,5511320825,55,113,20825,353185610,5275741,Draper,Draper town,241,Sawyer
0600000US5511322625,5511322625,55,113,22625,121600024,13649670,Edgewater,Edgewater town,565,Sawyer
0600000US5511324700,5511324700,55,113,24700,3110959,56336,Exeland,Exeland village,229,Sawyer
0600000US5511333450,5511333450,55,113,33450,8203251,608144,Hayward,Hayward city,2533,Sawyer
0600000US5511333475,5511333475,55,113,33475,148885001,16811005,Hayward,Hayward town,3765,Sawyer
0600000US5511336450,5511336450,55,113,36450,135751335,61158535,Hunter,Hunter town,779,Sawyer
0600000US5511343400,5511343400,55,113,43400,212697902,14987994,Lenroot,Lenroot town,1337,Sawyer
0600000US5511350300,5511350300,55,113,50300,92992818,727378,Meadowbrook,Meadowbrook town,134,Sawyer
0600000US5511351425,5511351425,55,113,51425,88893683,2448270,Meteor,Meteor town,156,Sawyer
0600000US5511359600,5511359600,55,113,59600,131933502,1320659,Ojibwa,Ojibwa town,307,Sawyer
0600000US5511366050,5511366050,55,113,66050,1023403,74554,Radisson,Radisson village,273,Sawyer
0600000US5511366075,5511366075,55,113,66075,191847094,2605046,Radisson,Radisson town,445,Sawyer
0600000US5511369750,5511369750,55,113,69750,283028828,22919640,Round Lake,Round Lake town,1081,Sawyer
0600000US5511371500,5511371500,55,113,71500,119723451,13375992,Sand Lake,Sand Lake town,901,Sawyer
0600000US5511375450,5511375450,55,113,75450,257136398,25053104,Spider Lake,Spider Lake town,487,Sawyer
0600000US5511385100,5511385100,55,113,85100,86584142,2184537,Weirgor,Weirgor town,311,Sawyer
0600000US5511387975,5511387975,55,113,87975,2051266,0,Winter,Winter village,325,Sawyer
0600000US5511388000,5511388000,55,113,88000,724283622,13917946,Winter,Winter town,1000,Sawyer
0600000US5511501375,5511501375,55,115,1375,90910002,150304,Almon,Almon town,575,Shawano
0600000US5511501975,5511501975,55,115,1975,94788553,60742,Angelica,Angelica town,1822,Shawano
0600000US5511502075,5511502075,55,115,2075,5500564,96597,Aniwa,Aniwa village,243,Shawano
0600000US5511502100,5511502100,55,115,2100,86103913,76506,Aniwa,Aniwa town,517,Shawano
0600000US5511505000,5511505000,55,115,5000,92081582,145877,Bartelme,Bartelme town,810,Shawano
0600000US5511506275,5511506275,55,115,6275,99322516,2033686,Belle Plaine,Belle Plaine town,1800,Shawano
0600000US5511507600,5511507600,55,115,7600,5543919,0,Birnamwood,Birnamwood village,716,Shawano
0600000US5511507625,5511507625,55,115,7625,81531008,1199,Birnamwood,Birnamwood town,682,Shawano
0600000US5511508725,5511508725,55,115,8725,5842385,10474,Bonduel,Bonduel village,1417,Shawano
0600000US5511509025,5511509025,55,115,9025,2685318,0,Bowler,Bowler village,320,Shawano
0600000US5511513325,5511513325,55,115,13325,4638967,25701,Cecil,Cecil village,529,Shawano
0600000US5511522975,5511522975,55,115,22975,5714561,0,Eland,Eland village,199,Shawano
0600000US5511524775,5511524775,55,115,24775,88555417,190341,Fairbanks,Fairbanks town,538,Shawano
0600000US5511528825,5511528825,55,115,28825,93947066,0,Germania,Germania town,343,Shawano
0600000US5511530400,5511530400,55,115,30400,94441917,303949,Grant,Grant town,976,Shawano
0600000US5511531500,5511531500,55,115,31500,92672744,130890,Green Valley,Green Valley town,1026,Shawano
0600000US5511531675,5511531675,55,115,31675,2955963,182847,Gresham,Gresham village,530,Shawano
0600000US5511533075,5511533075,55,115,33075,89598233,355039,Hartland,Hartland town,824,Shawano
0600000US5511534025,5511534025,55,115,34025,91189238,637135,Herman,Herman town,739,Shawano
0600000US5511536700,5511536700,55,115,36700,86733244,268795,Hutchins,Hutchins town,500,Shawano
0600000US5511543675,5511543675,55,115,43675,93063899,532735,Lessor,Lessor town,1226,Shawano
0600000US5511548900,5511548900,55,115,48900,91305207,22428,Maple Grove,Maple Grove town,939,Shawano
0600000US5511549400,5511549400,55,115,49400,1238701,0,Marion,Marion city,14,Shawano
0600000US5511550000,5511550000,55,115,50000,4245017,0,Mattoon,Mattoon village,357,Shawano
0600000US5511554250,5511554250,55,115,54250,93692514,0,Morris,Morris town,374,Shawano
0600000US5511555675,5511555675,55,115,55675,91471315,1143415,Navarino,Navarino town,413,Shawano
0600000US5511561700,5511561700,55,115,61700,94454726,781467,Pella,Pella town,899,Shawano
0600000US5511565675,5511565675,55,115,65675,454652,0,Pulaski,Pulaski village,220,Shawano
0600000US5511566750,5511566750,55,115,66750,92510305,1797002,Red Springs,Red Springs town,993,Shawano
0600000US5511567675,5511567675,55,115,67675,87055947,1049172,Richmond,Richmond town,1832,Shawano
0600000US5511572550,5511572550,55,115,72550,94564229,204594,Seneca,Seneca town,495,Shawano
0600000US5511572925,5511572925,55,115,72925,17346366,615260,Shawano,Shawano city,9243,Shawano
0600000US5511579825,5511579825,55,115,79825,4724371,64505,Tigerton,Tigerton village,708,Shawano
0600000US5511583725,5511583725,55,115,83725,90800481,9331052,Washington,Washington town,1965,Shawano
0600000US5511584225,5511584225,55,115,84225,90534615,1136427,Waukechon,Waukechon town,1002,Shawano
0600000US5511585275,5511585275,55,115,85275,58525822,20277036,Wescott,Wescott town,3257,Shawano
0600000US5511588325,5511588325,55,115,88325,4692758,0,Wittenberg,Wittenberg village,1015,Shawano
0600000US5511588350,5511588350,55,115,88350,88003714,257884,Wittenberg,Wittenberg town,823,Shawano
0600000US5511700000,5511700000,55,117,0,0,1951402924,County subdivisions not defined,County subdivisions not defined,0,Sheboygan
0600000US5511700450,5511700450,55,117,450,1444832,30313,Adell,Adell village,498,Sheboygan
0600000US5511712825,5511712825,55,117,12825,2132528,35756,Cascade,Cascade village,722,Sheboygan
0600000US5511713475,5511713475,55,117,13475,5657428,86188,Cedar Grove,Cedar Grove village,2101,Sheboygan
0600000US5511723275,5511723275,55,117,23275,3319226,21462,Elkhart Lake,Elkhart Lake village,941,Sheboygan
0600000US5511729350,5511729350,55,117,29350,1799564,73002,Glenbeulah,Glenbeulah village,451,Sheboygan
0600000US5511731100,5511731100,55,117,31100,121709083,1132316,Greenbush,Greenbush town,1903,Sheboygan
0600000US5511734050,5511734050,55,117,34050,87617276,568660,Herman,Herman town,2162,Sheboygan
0600000US5511735375,5511735375,55,117,35375,105169551,566367,Holland,Holland town,2273,Sheboygan
0600000US5511736025,5511736025,55,117,36025,5762774,65261,Howards Grove,Howards Grove village,3237,Sheboygan
0600000US5511740275,5511740275,55,117,40275,13774530,558811,Kohler,Kohler village,2195,Sheboygan
0600000US5511744150,5511744150,55,117,44150,92098082,653596,Lima,Lima town,2956,Sheboygan
0600000US5511746575,5511746575,55,117,46575,87486096,1014557,Lyndon,Lyndon town,1526,Sheboygan
0600000US5511753375,5511753375,55,117,53375,93299373,345374,Mitchell,Mitchell town,1900,Sheboygan
0600000US5511754475,5511754475,55,117,54475,54642547,55967,Mosel,Mosel town,748,Sheboygan
0600000US5511760100,5511760100,55,117,60100,5081540,1019,Oostburg,Oostburg village,3056,Sheboygan
0600000US5511763700,5511763700,55,117,63700,13854405,202173,Plymouth,Plymouth city,8932,Sheboygan
0600000US5511763725,5511763725,55,117,63725,78021890,500752,Plymouth,Plymouth town,3083,Sheboygan
0600000US5511766200,5511766200,55,117,66200,3687167,880498,Random Lake,Random Lake village,1561,Sheboygan
0600000US5511767150,5511767150,55,117,67150,86652483,3125286,Rhine,Rhine town,2139,Sheboygan
0600000US5511770350,5511770350,55,117,70350,60263731,2211257,Russell,Russell town,384,Sheboygan
0600000US5511772350,5511772350,55,117,72350,93413721,1236312,Scott,Scott town,1764,Sheboygan
0600000US5511772975,5511772975,55,117,72975,40505399,493394,Sheboygan,Sheboygan city,49929,Sheboygan
0600000US5511773000,5511773000,55,117,73000,27237057,272960,Sheboygan,Sheboygan town,8136,Sheboygan
0600000US5511773025,5511773025,55,117,73025,13970383,363295,Sheboygan Falls,Sheboygan Falls city,8210,Sheboygan
0600000US5511773050,5511773050,55,117,73050,80132114,797813,Sheboygan Falls,Sheboygan Falls town,1824,Sheboygan
0600000US5511773425,5511773425,55,117,73425,87860968,473394,Sherman,Sherman town,1452,Sheboygan
0600000US5511783100,5511783100,55,117,83100,2520870,107804,Waldo,Waldo village,467,Sheboygan
0600000US5511787500,5511787500,55,117,87500,55736435,371146,Wilson,Wilson town,3484,Sheboygan
0600000US5511903900,5511903900,55,119,3900,88854606,3446,Aurora,Aurora town,459,Taylor
0600000US5511910400,5511910400,55,119,10400,94428920,30698,Browning,Browning town,910,Taylor
0600000US5511914200,5511914200,55,119,14200,104627872,1169802,Chelsea,Chelsea town,710,Taylor
0600000US5511915450,5511915450,55,119,15450,87750540,4858359,Cleveland,Cleveland town,216,Taylor
0600000US5511919225,5511919225,55,119,19225,88652020,15736,Deer Creek,Deer Creek town,677,Taylor
0600000US5511926425,5511926425,55,119,26425,85011720,5927841,Ford,Ford town,265,Taylor
0600000US5511929175,5511929175,55,119,29175,6061095,0,Gilman,Gilman village,378,Taylor
0600000US5511929837,5511929837,55,119,29837,94077638,0,Goodrich,Goodrich town,460,Taylor
0600000US5511931600,5511931600,55,119,31600,140705568,122510,Greenwood,Greenwood town,621,Taylor
0600000US5511931750,5511931750,55,119,31750,183018152,1868812,Grover,Grover town,208,Taylor
0600000US5511932300,5511932300,55,119,32300,91997696,608079,Hammel,Hammel town,703,Taylor
0600000US5511935525,5511935525,55,119,35525,94057842,18563,Holway,Holway town,930,Taylor
0600000US5511938627,5511938627,55,119,38627,93011635,0,Jump River,Jump River town,275,Taylor
0600000US5511944900,5511944900,55,119,44900,89351811,25444,Little Black,Little Black town,1156,Taylor
0600000US5511946150,5511946150,55,119,46150,3947258,0,Lublin,Lublin village,117,Taylor
0600000US5511946925,5511946925,55,119,46925,92846490,179026,McKinley,McKinley town,408,Taylor
0600000US5511948925,5511948925,55,119,48925,92983794,44752,Maplehurst,Maplehurst town,338,Taylor
0600000US5511950425,5511950425,55,119,50425,11637558,74100,Medford,Medford city,4349,Taylor
0600000US5511950450,5511950450,55,119,50450,96233501,180843,Medford,Medford town,2482,Taylor
0600000US5511953550,5511953550,55,119,53550,91694306,1679716,Molitor,Molitor town,308,Taylor
0600000US5511962100,5511962100,55,119,62100,91992295,352413,Pershing,Pershing town,201,Taylor
0600000US5511967275,5511967275,55,119,67275,4513412,1204965,Rib Lake,Rib Lake village,935,Taylor
0600000US5511967300,5511967300,55,119,67300,192074464,2194503,Rib Lake,Rib Lake town,763,Taylor
0600000US5511969400,5511969400,55,119,69400,88884398,320113,Roosevelt,Roosevelt town,478,Taylor
0600000US5511977100,5511977100,55,119,77100,1011964,0,Stetsonville,Stetsonville village,563,Taylor
0600000US5511978950,5511978950,55,119,78950,94576126,334516,Taft,Taft town,310,Taylor
0600000US5511985450,5511985450,55,119,85450,321371506,3416753,Westboro,Westboro town,693,Taylor
0600000US5512100925,5512100925,55,121,925,91013924,254517,Albion,Albion town,694,Trempealeau
0600000US5512102500,5512102500,55,121,2500,8471679,0,Arcadia,Arcadia city,3737,Trempealeau
0600000US5512102525,5512102525,55,121,2525,300054318,499496,Arcadia,Arcadia town,1696,Trempealeau
0600000US5512108075,5512108075,55,121,8075,11142397,219079,Blair,Blair city,1325,Trempealeau
0600000US5512111325,5512111325,55,121,11325,95316182,108806,Burnside,Burnside town,507,Trempealeau
0600000US5512111975,5512111975,55,121,11975,53614642,1583040,Caledonia,Caledonia town,928,Trempealeau
0600000US5512114525,5512114525,55,121,14525,93605799,2672,Chimney Rock,Chimney Rock town,258,Trempealeau
0600000US5512120300,5512120300,55,121,20300,55431686,0,Dodge,Dodge town,394,Trempealeau
0600000US5512123175,5512123175,55,121,23175,1497832,43906,Eleva,Eleva village,685,Trempealeau
0600000US5512124400,5512124400,55,121,24400,1914883,0,Ettrick,Ettrick village,525,Trempealeau
0600000US5512124425,5512124425,55,121,24425,199203973,37592,Ettrick,Ettrick town,1285,Trempealeau
0600000US5512128150,5512128150,55,121,28150,155189129,2027017,Gale,Gale town,1708,Trempealeau
0600000US5512128200,5512128200,55,121,28200,3372933,387449,Galesville,Galesville city,1662,Trempealeau
0600000US5512132050,5512132050,55,121,32050,180865274,81986,Hale,Hale town,1061,Trempealeau
0600000US5512136800,5512136800,55,121,36800,10783263,143201,Independence,Independence city,1498,Trempealeau
0600000US5512144500,5512144500,55,121,44500,61414211,94052,Lincoln,Lincoln town,779,Trempealeau
0600000US5512160575,5512160575,55,121,60575,5297912,64519,Osseo,Osseo city,1811,Trempealeau
0600000US5512162650,5512162650,55,121,62650,100107717,0,Pigeon,Pigeon town,1018,Trempealeau
0600000US5512162675,5512162675,55,121,62675,1124122,0,Pigeon Falls,Pigeon Falls village,381,Trempealeau
0600000US5512165500,5512165500,55,121,65500,144900778,17128,Preston,Preston town,942,Trempealeau
0600000US5512177825,5512177825,55,121,77825,3180796,261061,Strum,Strum village,1076,Trempealeau
0600000US5512178500,5512178500,55,121,78500,87549892,106757,Sumner,Sumner town,840,Trempealeau
0600000US5512180475,5512180475,55,121,80475,5140039,697904,Trempealeau,Trempealeau village,1843,Trempealeau
0600000US5512180500,5512180500,55,121,80500,129211143,16668291,Trempealeau,Trempealeau town,1951,Trempealeau
0600000US5512181875,5512181875,55,121,81875,89125130,23437,Unity,Unity town,511,Trempealeau
0600000US5512186725,5512186725,55,121,86725,9853656,0,Whitehall,Whitehall city,1645,Trempealeau
0600000US5512306900,5512306900,55,123,6900,86736277,49470362,Bergen,Bergen town,1365,Vernon
0600000US5512314150,5512314150,55,123,14150,2183414,24984,Chaseburg,Chaseburg village,241,Vernon
0600000US5512314675,5512314675,55,123,14675,85995268,227787,Christiana,Christiana town,993,Vernon
0600000US5512315675,5512315675,55,123,15675,93049391,40689,Clinton,Clinton town,1374,Vernon
0600000US5512316875,5512316875,55,123,16875,90379773,4862,Coon,Coon town,729,Vernon
0600000US5512316900,5512316900,55,123,16900,2885562,9239,Coon Valley,Coon Valley village,758,Vernon
0600000US5512319850,5512319850,55,123,19850,2409593,0,De Soto,De Soto village,226,Vernon
0600000US5512326550,5512326550,55,123,26550,92970907,16607,Forest,Forest town,617,Vernon
0600000US5512327400,5512327400,55,123,27400,133445579,123728,Franklin,Franklin town,1106,Vernon
0600000US5512328625,5512328625,55,123,28625,913647,21664,Genoa,Genoa village,232,Vernon
0600000US5512328650,5512328650,55,123,28650,88048677,6442072,Genoa,Genoa town,753,Vernon
0600000US5512331625,5512331625,55,123,31625,92784558,41528,Greenwood,Greenwood town,923,Vernon
0600000US5512332225,5512332225,55,123,32225,91912814,192334,Hamburg,Hamburg town,956,Vernon
0600000US5512332725,5512332725,55,123,32725,110965664,273528,Harmony,Harmony town,882,Vernon
0600000US5512334825,5512334825,55,123,34825,3638454,98551,Hillsboro,Hillsboro city,1397,Vernon
0600000US5512334850,5512334850,55,123,34850,91736856,126487,Hillsboro,Hillsboro town,787,Vernon
0600000US5512337975,5512337975,55,123,37975,121482752,296451,Jefferson,Jefferson town,1270,Vernon
0600000US5512339475,5512339475,55,123,39475,97857264,446207,Kickapoo,Kickapoo town,722,Vernon
0600000US5512340875,5512340875,55,123,40875,2612363,67788,La Farge,La Farge village,730,Vernon
0600000US5512343900,5512343900,55,123,43900,59625261,145873,Liberty,Liberty town,341,Vernon
0600000US5512360075,5512360075,55,123,60075,2589600,20077,Ontario,Ontario village,534,Vernon
0600000US5512366450,5512366450,55,123,66450,4432324,53689,Readstown,Readstown village,376,Vernon
0600000US5512376725,5512376725,55,123,76725,88547314,391802,Stark,Stark town,351,Vernon
0600000US5512377075,5512377075,55,123,77075,117998385,100302,Sterling,Sterling town,550,Vernon
0600000US5512377550,5512377550,55,123,77550,1651019,192156,Stoddard,Stoddard village,840,Vernon
0600000US5512381675,5512381675,55,123,81675,92544060,35074,Union,Union town,809,Vernon
0600000US5512382900,5512382900,55,123,82900,1595992,38584,Viola,Viola village,240,Vernon
0600000US5512382925,5512382925,55,123,82925,11285336,0,Viroqua,Viroqua city,4504,Vernon
0600000US5512382950,5512382950,55,123,82950,122575546,122257,Viroqua,Viroqua town,1744,Vernon
0600000US5512385050,5512385050,55,123,85050,91340007,127772,Webster,Webster town,821,Vernon
0600000US5512385475,5512385475,55,123,85475,6955522,23131,Westby,Westby city,2332,Vernon
0600000US5512386525,5512386525,55,123,86525,66539746,4770196,Wheatland,Wheatland town,588,Vernon
0600000US5512386900,5512386900,55,123,86900,90447214,343308,Whitestown,Whitestown town,623,Vernon
0600000US5512502450,5512502450,55,125,2450,159190685,24574812,Arbor Vitae,Arbor Vitae town,3403,Vilas
0600000US5512508950,5512508950,55,125,8950,203716907,51917310,Boulder Junction,Boulder Junction town,1057,Vilas
0600000US5512515850,5512515850,55,125,15850,80070566,10697916,Cloverland,Cloverland town,1068,Vilas
0600000US5512516750,5512516750,55,125,16750,200531281,22062314,Conover,Conover town,1318,Vilas
0600000US5512521625,5512521625,55,125,21625,8399686,437994,Eagle River,Eagle River city,1628,Vilas
0600000US5512540687,5512540687,55,125,40687,256864444,73905213,Lac du Flambeau,Lac du Flambeau town,3552,Vilas
0600000US5512542325,5512542325,55,125,42325,217420349,37858567,Land O'Lakes,Land O'Lakes town,944,Vilas
0600000US5512544525,5512544525,55,125,44525,81480349,12784148,Lincoln,Lincoln town,2659,Vilas
0600000US5512548462,5512548462,55,125,48462,74552431,18262243,Manitowish Waters,Manitowish Waters town,624,Vilas
0600000US5512562425,5512562425,55,125,62425,243213821,37613869,Phelps,Phelps town,1238,Vilas
0600000US5512563625,5512563625,55,125,63625,223888464,30444871,Plum Lake,Plum Lake town,553,Vilas
0600000US5512565425,5512565425,55,125,65425,156804176,41669396,Presque Isle,Presque Isle town,805,Vilas
0600000US5512570725,5512570725,55,125,70725,87506416,16645926,St. Germain,St. Germain town,2083,Vilas
0600000US5512583750,5512583750,55,125,83750,106649491,16290715,Washington,Washington town,1587,Vilas
0600000US5512587600,5512587600,55,125,87600,121166668,19252854,Winchester,Winchester town,528,Vilas
0600000US5512708265,5512708265,55,127,8265,32385750,1284483,Bloomfield,Bloomfield village,4781,Walworth
0600000US5512708275,5512708275,55,127,8275,50640402,869402,Bloomfield,Bloomfield town,1778,Walworth
0600000US5512711200,5512711200,55,127,11200,648685,0,Burlington,Burlington city,0,Walworth
0600000US5512718825,5512718825,55,127,18825,3342754,0,Darien,Darien village,1573,Walworth
0600000US5512718850,5512718850,55,127,18850,87756876,150441,Darien,Darien town,1651,Walworth
0600000US5512719450,5512719450,55,127,19450,18048266,1188316,Delavan,Delavan city,8505,Walworth
0600000US5512719475,5512719475,55,127,19475,64092826,7360638,Delavan,Delavan town,5273,Walworth
0600000US5512722100,5512722100,55,127,22100,11721615,109937,East Troy,East Troy village,4687,Walworth
0600000US5512722125,5512722125,55,127,22125,71829570,4619240,East Troy,East Troy town,3992,Walworth
0600000US5512723300,5512723300,55,127,23300,20882546,113585,Elkhorn,Elkhorn city,10247,Walworth
0600000US5512726350,5512726350,55,127,26350,8673498,96890,Fontana-on-Geneva Lake,Fontana-on-Geneva Lake village,3120,Walworth
0600000US5512728550,5512728550,55,127,28550,74083431,3966759,Geneva,Geneva town,5390,Walworth
0600000US5512728675,5512728675,55,127,28675,6275379,0,Genoa City,Genoa City village,2977,Walworth
0600000US5512740950,5512740950,55,127,40950,88463133,108616,Lafayette,Lafayette town,2039,Walworth
0600000US5512741050,5512741050,55,127,41050,88931259,3622054,La Grange,La Grange town,2472,Walworth
0600000US5512741450,5512741450,55,127,41450,17763258,22840,Lake Geneva,Lake Geneva city,8277,Walworth
0600000US5512744750,5512744750,55,127,44750,70859248,17134036,Linn,Linn town,2687,Walworth
0600000US5512746725,5512746725,55,127,46725,88679826,524333,Lyons,Lyons town,3648,Walworth
0600000US5512755050,5512755050,55,127,55050,4677425,0,Mukwonago,Mukwonago village,222,Walworth
0600000US5512767725,5512767725,55,127,67725,91565547,1629362,Richmond,Richmond town,1901,Walworth
0600000US5512772875,5512772875,55,127,72875,4470520,0,Sharon,Sharon village,1586,Walworth
0600000US5512772900,5512772900,55,127,72900,90066767,14748,Sharon,Sharon town,861,Walworth
0600000US5512776175,5512776175,55,127,76175,92683732,80027,Spring Prairie,Spring Prairie town,2123,Walworth
0600000US5512778100,5512778100,55,127,78100,85564689,1903557,Sugar Creek,Sugar Creek town,3902,Walworth
0600000US5512780875,5512780875,55,127,80875,90164568,1819349,Troy,Troy town,2355,Walworth
0600000US5512783250,5512783250,55,127,83250,4459954,0,Walworth,Walworth village,2759,Walworth
0600000US5512783275,5512783275,55,127,83275,72813647,4941221,Walworth,Walworth town,1565,Walworth
0600000US5512786925,5512786925,55,127,86925,15499310,772889,Whitewater,Whitewater city,11721,Walworth
0600000US5512786950,5512786950,55,127,86950,74204456,2596242,Whitewater,Whitewater town,1433,Walworth
0600000US5512787200,5512787200,55,127,87200,7199498,0,Williams Bay,Williams Bay village,2953,Walworth
0600000US5512904950,5512904950,55,129,4950,82994592,4263929,Barronett,Barronett town,461,Washburn
0600000US5512905125,5512905125,55,129,5125,86010033,1888962,Bashaw,Bashaw town,1079,Washburn
0600000US5512905225,5512905225,55,129,5225,82699786,2999176,Bass Lake,Bass Lake town,566,Washburn
0600000US5512905875,5512905875,55,129,5875,83081701,2176550,Beaver Brook,Beaver Brook town,795,Washburn
0600000US5512907550,5512907550,55,129,7550,2793692,434780,Birchwood,Birchwood village,402,Washburn
0600000US5512907575,5512907575,55,129,7575,159965004,21434423,Birchwood,Birchwood town,605,Washburn
0600000US5512910150,5512910150,55,129,10150,91521149,2686993,Brooklyn,Brooklyn town,311,Washburn
0600000US5512912925,5512912925,55,129,12925,79451975,8960326,Casey,Casey town,396,Washburn
0600000US5512914425,5512914425,55,129,14425,110866180,7308032,Chicog,Chicog town,292,Washburn
0600000US5512917850,5512917850,55,129,17850,89910248,2333145,Crystal,Crystal town,280,Washburn
0600000US5512924600,5512924600,55,129,24600,86305603,4153097,Evergreen,Evergreen town,1191,Washburn
0600000US5512928025,5512928025,55,129,28025,182321888,2812391,Frog Creek,Frog Creek town,127,Washburn
0600000US5512931825,5512931825,55,129,31825,89811830,4022390,Gull Lake,Gull Lake town,198,Washburn
