GEOID,GEOCODE,STATE,COUNTY,COUSUB,CD116,AREALAND,AREAWATR,BASENAME,NAME,POP100
5211600US550211165100,5.50211E+11,55,111,65100,2,4721799,309646,Prairie du Sac,Prairie du Sac village,4420
5211600US550211165125,5.50211E+11,55,111,65125,2,75233732,3321020,Prairie du Sac,Prairie du Sac town,1076
5211600US550211166800,5.50211E+11,55,111,66800,2,15347154,287706,Reedsburg,Reedsburg city,9984
5211600US550211166825,5.50211E+11,55,111,66825,2,77494185,916735,Reedsburg,Reedsburg town,1185
5211600US550211168975,5.50211E+11,55,111,68975,2,3365142,86053,Rock Springs,Rock Springs village,327
5211600US550211171650,5.50211E+11,55,111,71650,2,3990985,580100,Sauk City,Sauk City village,3518
5211600US550211176025,5.50211E+11,55,111,76025,2,4324625,0,Spring Green,Spring Green village,1566
5211600US550211176050,5.50211E+11,55,111,76050,2,111558794,7167963,Spring Green,Spring Green town,1828
5211600US550211178525,5.50211E+11,55,111,78525,2,97512469,404462,Sumpter,Sumpter town,1055
5211600US550211180825,5.50211E+11,55,111,80825,2,137049367,4038847,Troy,Troy town,781
5211600US550211183700,5.50211E+11,55,111,83700,2,91946738,197551,Washington,Washington town,1021
5211600US550211185325,5.50211E+11,55,111,85325,2,3231948,46099,West Baraboo,West Baraboo village,1627
5211600US550211185625,5.50211E+11,55,111,85625,2,92399824,239082,Westfield,Westfield town,582
5211600US550211187775,5.50211E+11,55,111,87775,2,90705049,277664,Winfield,Winfield town,890
5211600US550211188150,5.50211E+11,55,111,88150,2,5774350,324353,Wisconsin Dells,Wisconsin Dells city,384
5211600US550211188775,5.50211E+11,55,111,88775,2,93170791,493273,Woodland,Woodland town,839
5211600US550300100275,5.503E+11,55,1,275,3,7626484,5361,Adams,Adams city,1761
5211600US550300100300,5.503E+11,55,1,300,3,129825962,798653,Adams,Adams town,1378
5211600US550300107300,5.503E+11,55,1,7300,3,124141670,420670,Big Flats,Big Flats town,948
5211600US550300116075,5.503E+11,55,1,16075,3,92955514,47074,Colburn,Colburn town,215
5211600US550300119575,5.503E+11,55,1,19575,3,81586481,2662071,Dell Prairie,Dell Prairie town,1631
5211600US550300122000,5.503E+11,55,1,22000,3,93379034,239068,Easton,Easton town,1062
5211600US550300127950,5.503E+11,55,1,27950,3,2331113,114293,Friendship,Friendship village,648
5211600US550300137625,5.503E+11,55,1,37625,3,89842472,2573601,Jackson,Jackson town,1141
5211600US550300143425,5.503E+11,55,1,43425,3,96600680,72865,Leola,Leola town,287
5211600US550300144250,5.503E+11,55,1,44250,3,93432931,139295,Lincoln,Lincoln town,320
5211600US550300153725,5.503E+11,55,1,53725,3,56651316,40609404,Monroe,Monroe town,391
5211600US550300156525,5.503E+11,55,1,56525,3,80561614,724888,New Chester,New Chester town,1960
5211600US550300156750,5.503E+11,55,1,56750,3,75499026,3242627,New Haven,New Haven town,680
5211600US550300165450,5.503E+11,55,1,65450,3,91556760,1271726,Preston,Preston town,1377
5211600US550300165825,5.503E+11,55,1,65825,3,84098352,19681130,Quincy,Quincy town,1159
5211600US550300167425,5.503E+11,55,1,67425,3,92121523,38873,Richfield,Richfield town,138
5211600US550300169275,5.503E+11,55,1,69275,3,140122176,21048876,Rome,Rome town,3025
5211600US550300176350,5.503E+11,55,1,76350,3,113171044,2292132,Springville,Springville town,1283
5211600US550300177800,5.503E+11,55,1,77800,3,122232343,12332510,Strongs Prairie,Strongs Prairie town,1145
5211600US550300188150,5.503E+11,55,1,88150,3,4479559,33865,Wisconsin Dells,Wisconsin Dells city,105
5211600US550301101225,5.50301E+11,55,11,1225,3,13752483,6717774,Alma,Alma city,716
5211600US550301101250,5.50301E+11,55,11,1250,3,109543935,1316796,Alma,Alma town,254
5211600US550301106675,5.50301E+11,55,11,6675,3,84906168,9851431,Belvidere,Belvidere town,403
5211600US550301111025,5.50301E+11,55,11,11025,3,72274949,16407837,Buffalo,Buffalo town,746
5211600US550301111062,5.50301E+11,55,11,11062,3,4256755,6094580,Buffalo City,Buffalo City city,1007
5211600US550301112500,5.50301E+11,55,11,12500,3,92651542,43500,Canton,Canton town,245
5211600US550301116025,5.50301E+11,55,11,16025,3,2005796,25690,Cochrane,Cochrane village,423
5211600US550301117737,5.50301E+11,55,11,17737,3,97218217,433107,Cross,Cross town,368
5211600US550301120575,5.50301E+11,55,11,20575,3,93847155,83263,Dover,Dover town,515
5211600US550301126850,5.50301E+11,55,11,26850,3,11331373,2967896,Fountain City,Fountain City city,806
5211600US550301129225,5.50301E+11,55,11,29225,3,93024686,1127242,Gilmanton,Gilmanton town,425
5211600US550301129375,5.50301E+11,55,11,29375,3,115144080,489856,Glencoe,Glencoe town,402
5211600US550301144300,5.50301E+11,55,11,44300,3,95284407,58432,Lincoln,Lincoln town,167
5211600US550301150075,5.50301E+11,55,11,50075,3,106240854,4424572,Maxville,Maxville town,321
5211600US550301152175,5.50301E+11,55,11,52175,3,66583170,9920019,Milton,Milton town,541
5211600US550301153450,5.50301E+11,55,11,53450,3,93155359,443721,Modena,Modena town,313
5211600US550301153600,5.50301E+11,55,11,53600,3,10091336,220893,Mondovi,Mondovi city,2845
5211600US550301153625,5.50301E+11,55,11,53625,3,83221686,296477,Mondovi,Mondovi town,451
5211600US550301153850,5.50301E+11,55,11,53850,3,122215290,105819,Montana,Montana town,268
5211600US550301155450,5.50301E+11,55,11,55450,3,91346444,479256,Naples,Naples town,697
5211600US550301155950,5.50301E+11,55,11,55950,3,3505252,260241,Nelson,Nelson village,322
5211600US550301155975,5.50301E+11,55,11,55975,3,175935097,25119022,Nelson,Nelson town,574
5211600US550301184325,5.50301E+11,55,11,84325,3,112754784,662105,Waumandee,Waumandee town,508
5211600US550301702175,5.50302E+11,55,17,2175,3,2845457,0,Anson,Anson town (part),17
5211600US550301709075,5.50302E+11,55,17,9075,3,4798542,0,Boyd,Boyd village,605
5211600US550301711750,5.50302E+11,55,17,11750,3,8813431,194586,Cadott,Cadott village,1498
5211600US550301714575,5.50302E+11,55,17,14575,3,29310993,1410121,Chippewa Falls,Chippewa Falls city,14731
5211600US550301721600,5.50302E+11,55,17,21600,3,2345,439420,Eagle Point,Eagle Point town (part),0
5211600US550301722300,5.50302E+11,55,17,22300,3,10315476,203874,Eau Claire,Eau Claire city,2183
5211600US550301722750,5.50302E+11,55,17,22750,3,139586969,124325,Edson,Edson town,1141
5211600US550301729700,5.50302E+11,55,17,29700,3,75669116,225259,Goetz,Goetz town (part),795
5211600US550301732125,5.50302E+11,55,17,32125,3,19246670,0,Hallie,Hallie town,153
5211600US550301736000,5.50302E+11,55,17,36000,3,92788869,0,Howard,Howard town,777
5211600US550301740900,5.50302E+11,55,17,40900,3,89370437,11397096,Lafayette,Lafayette town,6197
5211600US550301741525,5.50302E+11,55,17,41525,3,36630551,1143888,Lake Hallie,Lake Hallie village,7170
5211600US550301773875,5.50302E+11,55,17,73875,3,92511329,336339,Sigel,Sigel town,1132
5211600US550301786537,5.50302E+11,55,17,86537,3,140829487,1353056,Wheaton,Wheaton town,2759
5211600US550302306225,5.50302E+11,55,23,6225,3,14374461,100135,Bell Center,Bell Center village,108
5211600US550302309550,5.50302E+11,55,23,9550,3,51248976,8523706,Bridgeport,Bridgeport town,988
5211600US550302315075,5.50302E+11,55,23,15075,3,178479744,16780,Clayton,Clayton town,1052
5211600US550302319850,5.50302E+11,55,23,19850,3,754953,75125,De Soto,De Soto village,83
5211600US550302321900,5.50302E+11,55,23,21900,3,9354892,1733,Eastman,Eastman village,350
5211600US550302321925,5.50302E+11,55,23,21925,3,184570077,3436926,Eastman,Eastman town,731
5211600US550302325725,5.50302E+11,55,23,25725,3,5095453,49686,Ferryville,Ferryville village,191
5211600US550302327700,5.50302E+11,55,23,27700,3,175416329,27089861,Freeman,Freeman town,727
5211600US550302328450,5.50302E+11,55,23,28450,3,12619497,67250,Gays Mills,Gays Mills village,523
5211600US550302332500,5.50302E+11,55,23,32500,3,84622840,30834,Haney,Haney town,317
5211600US550302346675,5.50302E+11,55,23,46675,3,3505215,36795,Lynxville,Lynxville village,132
5211600US550302349275,5.50302E+11,55,23,49275,3,121503624,2943369,Marietta,Marietta town,507
5211600US550302354900,5.50302E+11,55,23,54900,3,3684890,0,Mount Sterling,Mount Sterling village,189
5211600US550302365050,5.50302E+11,55,23,65050,3,15133952,1627276,Prairie du Chien,Prairie du Chien city,5506
5211600US550302365075,5.50302E+11,55,23,65075,3,86605441,7779204,Prairie du Chien,Prairie du Chien town,957
5211600US550302372275,5.50302E+11,55,23,72275,3,92349571,31090,Scott,Scott town,519
5211600US550302372500,5.50302E+11,55,23,72500,3,151368546,18302118,Seneca,Seneca town,932
5211600US550302374550,5.50302E+11,55,23,74550,3,9283614,0,Soldiers Grove,Soldiers Grove village,552
5211600US550302377175,5.50302E+11,55,23,77175,3,16035341,0,Steuben,Steuben village,122
5211600US550302382100,5.50302E+11,55,23,82100,3,140089342,5066,Utica,Utica town,623
5211600US550302384725,5.50302E+11,55,23,84725,3,12489774,40570,Wauzeka,Wauzeka village,628
5211600US550302384750,5.50302E+11,55,23,84750,3,109384393,3818862,Wauzeka,Wauzeka town,376
5211600US550303309050,5.50303E+11,55,33,9050,3,9736260,92860,Boyceville,Boyceville village,1100
5211600US550303316275,5.50303E+11,55,33,16275,3,3593520,77351,Colfax,Colfax village,1182
5211600US550303316300,5.50303E+11,55,33,16300,3,88335851,857346,Colfax,Colfax town,1230
5211600US550303320675,5.50303E+11,55,33,20675,3,7652236,0,Downing,Downing village,234
5211600US550303321150,5.50303E+11,55,33,21150,3,143649160,3596562,Dunn,Dunn town,1473
5211600US550303322375,5.50303E+11,55,33,22375,3,122055828,1852493,Eau Galle,Eau Galle town,765
5211600US550303323325,5.50303E+11,55,33,23325,3,5897898,0,Elk Mound,Elk Mound village,985
5211600US550303323350,5.50303E+11,55,33,23350,3,87182766,101558,Elk Mound,Elk Mound town,1897
5211600US550303330300,5.50303E+11,55,33,30300,3,95404210,1375094,Grant,Grant town,395
5211600US550303333400,5.50303E+11,55,33,33400,3,92184846,1019583,Hay River,Hay River town,627
5211600US550303339975,5.50303E+11,55,33,39975,3,4065711,13980,Knapp,Knapp village,478
5211600US550303346175,5.50303E+11,55,33,46175,3,92470030,46361,Lucas,Lucas town,698
5211600US550303351025,5.50303E+11,55,33,51025,3,35469993,4511056,Menomonie,Menomonie city,16843
5211600US550303351050,5.50303E+11,55,33,51050,3,108128312,621826,Menomonie,Menomonie town,3415
5211600US550303356775,5.50303E+11,55,33,56775,3,94060392,115312,New Haven,New Haven town,673
5211600US550303360725,5.50303E+11,55,33,60725,3,95132249,387455,Otter Creek,Otter Creek town,498
5211600US550303362125,5.50303E+11,55,33,62125,3,50227955,3166322,Peru,Peru town,233
5211600US550303366550,5.50303E+11,55,33,66550,3,101422220,2433078,Red Cedar,Red Cedar town,2359
5211600US550303367800,5.50303E+11,55,33,67800,3,1190854,445,Ridgeland,Ridgeland village,258
5211600US550303368700,5.50303E+11,55,33,68700,3,79349242,2146900,Rock Creek,Rock Creek town,1003
5211600US550303371425,5.50303E+11,55,33,71425,3,92636772,1153225,Sand Creek,Sand Creek town,603
5211600US550303373300,5.50303E+11,55,33,73300,3,92680559,682559,Sheridan,Sheridan town,460
5211600US550303373375,5.50303E+11,55,33,73375,3,91288856,271461,Sherman,Sherman town,922
5211600US550303375750,5.50303E+11,55,33,75750,3,155570683,3537397,Spring Brook,Spring Brook town,1687
5211600US550303376650,5.50303E+11,55,33,76650,3,87770509,14547,Stanton,Stanton town,758
5211600US550303378975,5.50303E+11,55,33,78975,3,85147984,7110374,Tainter,Tainter town,2643
5211600US550303379775,5.50303E+11,55,33,79775,3,77936931,168133,Tiffany,Tiffany town,617
5211600US550303385975,5.50303E+11,55,33,85975,3,107443687,84955,Weston,Weston town,574
5211600US550303386575,5.50303E+11,55,33,86575,3,2129815,118959,Wheeler,Wheeler village,326
5211600US550303387375,5.50303E+11,55,33,87375,3,92087511,15421,Wilson,Wilson town,504
5211600US550303501550,5.50304E+11,55,35,1550,3,12257458,646438,Altoona,Altoona city,8293
5211600US550303503825,5.50304E+11,55,35,3825,3,5721705,0,Augusta,Augusta city,1567
5211600US550303509500,5.50304E+11,55,35,9500,3,264621441,4763257,Bridge Creek,Bridge Creek town,2214
5211600US550303510625,5.50304E+11,55,35,10625,3,94806314,1610144,Brunswick,Brunswick town,1958
5211600US550303515200,5.50304E+11,55,35,15200,3,93343913,0,Clear Creek,Clear Creek town,778
5211600US550303520800,5.50304E+11,55,35,20800,3,93145995,397,Drammen,Drammen town,792
5211600US550303522300,5.50304E+11,55,35,22300,3,74787327,5219300,Eau Claire,Eau Claire city,67238
5211600US550303524825,5.50304E+11,55,35,24825,3,3767325,66928,Fairchild,Fairchild village,451
5211600US550303524850,5.50304E+11,55,35,24850,3,89649891,70510,Fairchild,Fairchild town,450
5211600US550303525125,5.50304E+11,55,35,25125,3,5307558,60577,Fall Creek,Fall Creek village,1422
5211600US550303544350,5.50304E+11,55,35,44350,3,149996628,922446,Lincoln,Lincoln town,1125
5211600US550303546275,5.50304E+11,55,35,46275,3,118581018,341718,Ludington,Ludington town,1067
5211600US550303560750,5.50304E+11,55,35,60750,3,91998890,0,Otter Creek,Otter Creek town,427
5211600US550303563400,5.50304E+11,55,35,63400,3,140366927,0,Pleasant Valley,Pleasant Valley town,3791
5211600US550303572675,5.50304E+11,55,35,72675,3,80636898,2711846,Seymour,Seymour town,3352
5211600US550303581550,5.50304E+11,55,35,81550,3,69321586,1510184,Union,Union town,2696
5211600US550303583612,5.50304E+11,55,35,83612,3,140482464,895742,Washington,Washington town,7662
5211600US550303587400,5.50304E+11,55,35,87400,3,123417889,29064,Wilson,Wilson town,427
5211600US550304304250,5.50304E+11,55,43,4250,3,1858788,52271,Bagley,Bagley village,356
5211600US550304306100,5.50304E+11,55,43,6100,3,124811106,0,Beetown,Beetown town,723
5211600US550304308375,5.50304E+11,55,43,8375,3,3268406,0,Bloomington,Bloomington village,741
5211600US550304308400,5.50304E+11,55,43,8400,3,94229685,9349321,Bloomington,Bloomington town,331
5211600US550304308525,5.50304E+11,55,43,8525,3,2360661,0,Blue River,Blue River village,457
5211600US550304308850,5.50304E+11,55,43,8850,3,8326430,7913,Boscobel,Boscobel city,3286
5211600US550304308875,5.50304E+11,55,43,8875,3,17158959,1203977,Boscobel,Boscobel town,379
5211600US550304313050,5.50304E+11,55,43,13050,3,2689863,163729,Cassville,Cassville village,777
5211600US550304313075,5.50304E+11,55,43,13075,3,86274656,8456616,Cassville,Cassville town,402
5211600US550304313100,5.50304E+11,55,43,13100,3,92789629,0,Castle Rock,Castle Rock town,240
5211600US550304315500,5.50304E+11,55,43,15500,3,92463149,13077,Clifton,Clifton town,380
5211600US550304317950,5.50304E+11,55,43,17950,3,2532121,0,Cuba City,Cuba City city,1890
5211600US550304320175,5.50304E+11,55,43,20175,3,2617094,0,Dickeyville,Dickeyville village,1015
5211600US550304323400,5.50304E+11,55,43,23400,3,93770822,0,Ellenboro,Ellenboro town,580
5211600US550304325600,5.50304E+11,55,43,25600,3,4481142,0,Fennimore,Fennimore city,2764
5211600US550304325625,5.50304E+11,55,43,25625,3,89299698,0,Fennimore,Fennimore town,594
5211600US550304329525,5.50304E+11,55,43,29525,3,88587111,3301660,Glen Haven,Glen Haven town,363
5211600US550304332825,5.50304E+11,55,43,32825,3,93795475,0,Harrison,Harrison town,529
5211600US550304333500,5.50304E+11,55,43,33500,3,3164394,0,Hazel Green,Hazel Green village,1151
5211600US550304333525,5.50304E+11,55,43,33525,3,90939072,0,Hazel Green,Hazel Green town,1084
5211600US550304334300,5.50304E+11,55,43,34300,3,93958590,0,Hickory Grove,Hickory Grove town,568
5211600US550304337800,5.50304E+11,55,43,37800,3,78964734,8396272,Jamestown,Jamestown town,2181
5211600US550304342250,5.50304E+11,55,43,42250,3,7791409,0,Lancaster,Lancaster city,3907
5211600US550304343825,5.50304E+11,55,43,43825,3,94608512,0,Liberty,Liberty town,543
5211600US550304344050,5.50304E+11,55,43,44050,3,94327980,27874,Lima,Lima town,771
5211600US550304345025,5.50304E+11,55,43,45025,3,93287416,0,Little Grant,Little Grant town,314
5211600US550304345325,5.50304E+11,55,43,45325,3,2147062,0,Livingston,Livingston village,625
5211600US550304349350,5.50304E+11,55,43,49350,3,91759854,707458,Marion,Marion town,629
5211600US550304352150,5.50304E+11,55,43,52150,3,54566166,1761705,Millville,Millville town,127
5211600US550304353950,5.50304E+11,55,43,53950,3,1298520,0,Montfort,Montfort village,633
5211600US550304354675,5.50304E+11,55,43,54675,3,715957,0,Mount Hope,Mount Hope village,215
5211600US550304354700,5.50304E+11,55,43,54700,3,77251780,0,Mount Hope,Mount Hope town,282
5211600US550304354775,5.50304E+11,55,43,54775,3,93941399,0,Mount Ida,Mount Ida town,561
5211600US550304355200,5.50304E+11,55,43,55200,3,2652040,92,Muscoda,Muscoda village,1245
5211600US550304355225,5.50304E+11,55,43,55225,3,86396752,2909317,Muscoda,Muscoda town,754
5211600US550304358125,5.50304E+11,55,43,58125,3,93178111,28413,North Lancaster,North Lancaster town,581
5211600US550304361150,5.50304E+11,55,43,61150,3,90509717,1105798,Paris,Paris town,655
5211600US550304361425,5.50304E+11,55,43,61425,3,982094,0,Patch Grove,Patch Grove village,201
5211600US550304361450,5.50304E+11,55,43,61450,3,85362489,0,Patch Grove,Patch Grove town,364
5211600US550304363250,5.50304E+11,55,43,63250,3,16000072,0,Platteville,Platteville city,11836
5211600US550304363275,5.50304E+11,55,43,63275,3,77926978,0,Platteville,Platteville town,1513
5211600US550304364625,5.50304E+11,55,43,64625,3,4297350,45173,Potosi,Potosi village,646
5211600US550304364650,5.50304E+11,55,43,64650,3,119340176,27199282,Potosi,Potosi town,813
5211600US550304374450,5.50304E+11,55,43,74450,3,90916101,0,Smelser,Smelser town,786
5211600US550304375075,5.50304E+11,55,43,75075,3,87490009,0,South Lancaster,South Lancaster town,884
5211600US550304379250,5.50304E+11,55,43,79250,3,1116393,0,Tennyson,Tennyson village,348
5211600US550304383900,5.50304E+11,55,43,83900,3,98432013,17223530,Waterloo,Waterloo town,552
5211600US550304384075,5.50304E+11,55,43,84075,3,71296916,2972563,Watterstown,Watterstown town,372
5211600US550304387800,5.50304E+11,55,43,87800,3,91869032,28604,Wingville,Wingville town,378
5211600US550304388825,5.50304E+11,55,43,88825,3,644386,0,Woodman,Woodman village,118
5211600US550304388850,5.50304E+11,55,43,88850,3,69436149,1769052,Woodman,Woodman town,158
5211600US550304389250,5.50304E+11,55,43,89250,3,102517868,7797830,Wyalusing,Wyalusing town,336
5211600US550305300350,5.50305E+11,55,53,350,3,93511309,1669380,Adams,Adams town,1389
