GEOID,GEOCODE,STATE,COUNTY,COUSUB,CD116,SLDU18,SLDL18,VTD,AREALAND,AREAWATR,BASENAME,NAME,POP100
7100000US5513500691627850,5513500691627850,55,135,27850,,,,6916,26179926,2255715,Fremont,Fremont town (part),321
7100000US5513500691743075,5513500691743070,55,135,43075,,,,6917,11650504,5721,Lebanon,Lebanon town (part),366
7100000US5513500691843075,5513500691843070,55,135,43075,,,,6918,28591181,41227,Lebanon,Lebanon town (part),826
7100000US5513500691855025,5513500691855020,55,135,55025,,,,6918,1456,0,Mukwa,Mukwa town (part),0
7100000US5513500691955025,5513500691955020,55,135,55025,,,,6919,16544711,729574,Mukwa,Mukwa town (part),681
7100000US5513500692055025,5513500692055020,55,135,55025,,,,6920,21625742,1973408,Mukwa,Mukwa town (part),406
7100000US5513500692156925,5513500692156920,55,135,56925,,,,6921,2520135,18837,New London,New London city (part),778
7100000US5513500692256925,5513500692256920,55,135,56925,,,,6922,1713597,265095,New London,New London city (part),693
7100000US5513500692356925,5513500692356920,55,135,56925,,,,6923,317807,0,New London,New London city (part),603
7100000US5513500692456925,5513500692456920,55,135,56925,,,,6924,572046,0,New London,New London city (part),774
7100000US5513500692525400,5513500692525400,55,135,25400,,,,6925,34064421,157145,Farmington,Farmington town (part),400
7100000US5513500692619025,5513500692619020,55,135,19025,,,,6926,10601553,191444,Dayton,Dayton town (part),732
7100000US5513500692727850,5513500692727850,55,135,27850,,,,6927,20308694,636226,Fremont,Fremont town (part),306
7100000US5513500692812000,5513500692812000,55,135,12000,,,,6928,32500784,15566,Caledonia,Caledonia town (part),804
7100000US5513500692915725,5513500692915720,55,135,15725,,,,6929,1052875,36356,Clintonville,Clintonville city (part),405
7100000US5513500693025400,5513500693025400,55,135,25400,,,,6930,1177790,142994,Farmington,Farmington town (part),727
7100000US5513500693189375,5513500693189370,55,135,89375,,,,6931,93324251,589909,Wyoming,Wyoming town,318
7100000US5513500693232925,5513500693232920,55,135,32925,,,,6932,95268300,386122,Harrison,Harrison town,459
7100000US5513500693321200,5513500693321200,55,135,21200,,,,6933,11073540,1901,Dupont,Dupont town (part),68
7100000US5513500693433850,5513500693433850,55,135,33850,,,,6934,46868232,434802,Helvetia,Helvetia town (part),331
7100000US5513500693537050,5513500693537050,55,135,37050,,,,6935,70525648,1645846,Iola,Iola town (part),705
7100000US5513500693684375,5513500693684370,55,135,84375,,,,6936,2255602,109049,Waupaca,Waupaca city (part),735
7100000US5513500693784400,5513500693784400,55,135,84400,,,,6937,47807800,748239,Waupaca,Waupaca town (part),644
7100000US5513500693855025,5513500693855020,55,135,55025,,,,6938,26896264,2130077,Mukwa,Mukwa town (part),724
7100000US5513500693949400,5513500693949400,55,135,49400,,,,6939,1307564,356904,Marion,Marion city (part),412
7100000US5513500694081700,5513500694081700,55,135,81700,,,,6940,63799443,984537,Union,Union town (part),447
7100000US5513500694181700,5513500694181700,55,135,81700,,,,6941,28635420,113468,Union,Union town (part),331
7100000US5513500694284375,5513500694284370,55,135,84375,,,,6942,1731932,27482,Waupaca,Waupaca city (part),644
7100000US5513500694344575,5513500694344570,55,135,44575,,,,6943,3384,0,Lind,Lind town (part),0
7100000US5513500694384375,5513500694384370,55,135,84375,,,,6943,8712556,155831,Waupaca,Waupaca city (part),642
7100000US5513500694470900,5513500694470900,55,135,70900,,,,6944,36965803,430484,St. Lawrence,St. Lawrence town (part),341
7100000US5513500694559475,5513500694559470,55,135,59475,,,,6945,2519006,137956,Ogdensburg,Ogdensburg village,188
7100000US5513500694656925,5513500694656920,55,135,56925,,,,6946,518569,0,New London,New London city (part),894
7100000US5513500694715725,5513500694715720,55,135,15725,,,,6947,1840242,0,Clintonville,Clintonville city (part),944
7100000US5513500694742650,5513500694742650,55,135,42650,,,,6947,1174,0,Larrabee,Larrabee town (part),0
7100000US5513500694815725,5513500694815720,55,135,15725,,,,6948,609952,0,Clintonville,Clintonville city (part),448
7100000US5513500694915725,5513500694915720,55,135,15725,,,,6949,81664,0,Clintonville,Clintonville city (part),4
7100000US5513500695015725,5513500695015720,55,135,15725,,,,6950,1581278,938,Clintonville,Clintonville city (part),311
7100000US5513500695115725,5513500695115720,55,135,15725,,,,6951,4889994,0,Clintonville,Clintonville city (part),715
7100000US5513500695215725,5513500695215720,55,135,15725,,,,6952,8325,0,Clintonville,Clintonville city (part),0
7100000US5513500695315725,5513500695315720,55,135,15725,,,,6953,7300,0,Clintonville,Clintonville city (part),0
7100000US5513500695555025,5513500695555020,55,135,55025,,,,6955,1633320,16972,Mukwa,Mukwa town (part),330
7100000US5513500695556925,5513500695556920,55,135,56925,,,,6955,69221,0,New London,New London city (part),6
7100000US5513500695656925,5513500695656920,55,135,56925,,,,6956,1377014,5276,New London,New London city (part),462
7100000US5513500695756925,5513500695756920,55,135,56925,,,,6957,560833,3363,New London,New London city (part),344
7100000US5513500695855025,5513500695855020,55,135,55025,,,,6958,13809092,47935,Mukwa,Mukwa town (part),689
7100000US5513500695948350,5513500695948350,55,135,48350,,,,6959,1718858,71178,Manawa,Manawa city (part),461
7100000US5513500696048350,5513500696048350,55,135,48350,,,,6960,480153,287591,Manawa,Manawa city (part),487
7100000US5513500696145300,5513500696145300,55,135,45300,,,,6961,34437006,858664,Little Wolf,Little Wolf town (part),600
7100000US5513500696215725,5513500696215720,55,135,15725,,,,6962,988310,207213,Clintonville,Clintonville city (part),923
7100000US5513500696344575,5513500696344570,55,135,44575,,,,6963,20679137,181630,Lind,Lind town (part),671
7100000US5513500696384375,5513500696384370,55,135,84375,,,,6963,1694,0,Waupaca,Waupaca city (part),4
7100000US5513500696484375,5513500696484370,55,135,84375,,,,6964,164698,0,Waupaca,Waupaca city (part),0
7100000US5513500696549400,5513500696549400,55,135,49400,,,,6965,1631192,1981,Marion,Marion city (part),417
7100000US5513500696649400,5513500696649400,55,135,49400,,,,6966,2168743,0,Marion,Marion city (part),481
7100000US5513500696742650,5513500696742650,55,135,42650,,,,6967,38616221,113568,Larrabee,Larrabee town (part),435
7100000US5513500696821200,5513500696821200,55,135,21200,,,,6968,78629883,1045368,Dupont,Dupont town (part),678
7100000US5513500696915725,5513500696915720,55,135,15725,,,,6969,2458,0,Clintonville,Clintonville city (part),0
7100000US5513500696942650,5513500696942650,55,135,42650,,,,6969,46929384,660544,Larrabee,Larrabee town (part),851
7100000US5513500697049975,5513500697049970,55,135,49975,,,,6970,94785587,1586156,Matteson,Matteson town,914
7100000US5513500697123850,5513500697123850,55,135,23850,,,,6971,3033335,61411,Embarrass,Embarrass village,353
7100000US5513500697205625,5513500697205620,55,135,5625,,,,6972,94977903,64946,Bear Creek,Bear Creek town,748
7100000US5513500697337025,5513500697337020,55,135,37025,,,,6973,1887949,427259,Iola,Iola village (part),654
7100000US5513500697437025,5513500697437020,55,135,37025,,,,6974,2441218,6673,Iola,Iola village (part),595
7100000US5513500697570900,5513500697570900,55,135,70900,,,,6975,52739132,457517,St. Lawrence,St. Lawrence town (part),373
7100000US5513500697637050,5513500697637050,55,135,37050,,,,6976,16550087,652174,Iola,Iola town (part),233
7100000US5513500697733850,5513500697733850,55,135,33850,,,,6977,45987629,482706,Helvetia,Helvetia town (part),370
7100000US5513500697872000,5513500697872000,55,135,72000,,,,6978,12505392,228833,Scandinavia,Scandinavia town (part),356
7100000US5513500697971975,5513500697971970,55,135,71975,,,,6979,2262888,347671,Scandinavia,Scandinavia village,371
7100000US5513500698045300,5513500698045300,55,135,45300,,,,6980,28140620,168914,Little Wolf,Little Wolf town (part),295
7100000US5513500698148350,5513500698148350,55,135,48350,,,,6981,2015230,0,Manawa,Manawa city (part),493
7100000US5513500698245300,5513500698245300,55,135,45300,,,,6982,23851654,429496,Little Wolf,Little Wolf town (part),505
7100000US5513500698248350,5513500698248350,55,135,48350,,,,6982,6115,0,Manawa,Manawa city (part),0
7100000US5513500698372000,5513500698372000,55,135,72000,,,,6983,75033103,1128384,Scandinavia,Scandinavia town (part),693
7100000US5513500698425400,5513500698425400,55,135,25400,,,,6984,41819764,2288057,Farmington,Farmington town (part),1043
7100000US5513500698519025,5513500698519020,55,135,19025,,,,6985,27313274,1724661,Dayton,Dayton town (part),867
7100000US5513500698684375,5513500698684370,55,135,84375,,,,6986,1870725,33609,Waupaca,Waupaca city (part),617
7100000US5513500698725400,5513500698725400,55,135,25400,,,,6987,4401323,332303,Farmington,Farmington town (part),621
7100000US5513500698784375,5513500698784370,55,135,84375,,,,6987,2627,0,Waupaca,Waupaca city (part),0
7100000US5513500698819025,5513500698819020,55,135,19025,,,,6988,48367363,961686,Dayton,Dayton town (part),729
7100000US5513500698944575,5513500698944570,55,135,44575,,,,6989,37359140,160717,Lind,Lind town (part),384
7100000US5513500699044575,5513500699044570,55,135,44575,,,,6990,33826504,520510,Lind,Lind town (part),516
7100000US5513500699169900,5513500699169900,55,135,69900,,,,6991,63813944,5196457,Royalton,Royalton town (part),841
7100000US5513500699186400,5513500699186400,55,135,86400,,,,6991,28782,0,Weyauwega,Weyauwega city (part),0
7100000US5513500699186425,5513500699186420,55,135,86425,,,,6991,1525,0,Weyauwega,Weyauwega town (part),0
7100000US5513500699269900,5513500699269900,55,135,69900,,,,6992,22813843,1200426,Royalton,Royalton town (part),518
7100000US5513500699369900,5513500699369900,55,135,69900,,,,6993,27327,0,Royalton,Royalton town (part),0
7100000US5513500699386400,5513500699386400,55,135,86400,,,,6993,2223401,49469,Weyauwega,Weyauwega city (part),554
7100000US5513500699486400,5513500699486400,55,135,86400,,,,6994,773867,272645,Weyauwega,Weyauwega city (part),598
7100000US5513500699586400,5513500699586400,55,135,86400,,,,6995,951763,0,Weyauwega,Weyauwega city (part),644
7100000US5513500699686425,5513500699686420,55,135,86425,,,,6996,53089126,5838808,Weyauwega,Weyauwega town (part),567
7100000US5513500699784375,5513500699784370,55,135,84375,,,,6997,1171033,257014,Waupaca,Waupaca city (part),481
7100000US5513500699884400,5513500699884400,55,135,84400,,,,6998,27463939,418502,Waupaca,Waupaca town (part),550
7100000US5513500699984375,5513500699984370,55,135,84375,,,,6999,892447,99549,Waupaca,Waupaca city (part),811
7100000US5513500700084375,5513500700084370,55,135,84375,,,,7000,935309,46173,Waupaca,Waupaca city (part),575
7100000US5513500700125400,5513500700125400,55,135,25400,,,,7001,1994210,71365,Farmington,Farmington town (part),271
7100000US5513500700284375,5513500700284370,55,135,84375,,,,7002,1776645,20626,Waupaca,Waupaca city (part),650
7100000US5513500700325400,5513500700325400,55,135,25400,,,,7003,3939407,25218,Farmington,Farmington town (part),650
7100000US5513500807484375,5513500807484370,55,135,84375,,,,8074,126682,0,Waupaca,Waupaca city (part),0
7100000US5513700700406925,5513700700406920,55,137,6925,,,,7004,1957053,173432,Berlin,Berlin city,87
7100000US5513700700667550,5513700700667550,55,137,67550,,,,7006,20133258,19273,Richford,Richford town (part),169
7100000US5513700700749425,5513700700749420,55,137,49425,,,,7007,21423909,336137,Marion,Marion town (part),395
7100000US5513700700916375,5513700700916370,55,137,16375,,,,7009,3849918,0,Coloma,Coloma village,448
7100000US5513700700916400,5513700700916400,55,137,16400,,,,7009,3402,0,Coloma,Coloma town (part),0
7100000US5513700701066625,5513700701066620,55,137,66625,,,,7010,1291685,0,Redgranite,Redgranite village (part),456
7100000US5513700701345425,5513700701345420,55,137,45425,,,,7013,3144833,26874,Lohrville,Lohrville village,434
7100000US5513700701566625,5513700701566620,55,137,66625,,,,7015,1354880,26094,Redgranite,Redgranite village (part),461
7100000US5513700701749425,5513700701749420,55,137,49425,,,,7017,23373128,268047,Marion,Marion town (part),600
7100000US5513700701949425,5513700701949420,55,137,49425,,,,7019,12320022,1829627,Marion,Marion town (part),406
7100000US5513700702116400,5513700702116400,55,137,16400,,,,7021,84540685,520496,Coloma,Coloma town (part),730
7100000US5513700702267550,5513700702267550,55,137,67550,,,,7022,69286417,396136,Richford,Richford town (part),568
7100000US5513700702318475,5513700702318470,55,137,18475,,,,7023,42646455,307185,Dakota,Dakota town (part),398
7100000US5513700702418475,5513700702418470,55,137,18475,,,,7024,42866836,1230797,Dakota,Dakota town (part),745
7100000US5513700702549425,5513700702549420,55,137,49425,,,,7025,30004775,1197310,Marion,Marion town (part),619
7100000US5513700702783425,5513700702783420,55,137,83425,,,,7027,84266428,236005,Warren,Warren town,656
7100000US5513700702903925,5513700702903920,55,137,3925,,,,7029,88637980,967746,Aurora,Aurora town,1006
7100000US5513700703084625,5513700703084620,55,137,84625,,,,7030,3314520,0,Wautoma,Wautoma city (part),708
7100000US5513700703184625,5513700703184620,55,137,84625,,,,7031,2320845,0,Wautoma,Wautoma city (part),725
7100000US5513700703184650,5513700703184650,55,137,84650,,,,7031,8115,0,Wautoma,Wautoma town (part),0
7100000US5513700703266625,5513700703266620,55,137,66625,,,,7032,3473645,0,Redgranite,Redgranite village (part),1144
7100000US5513700703484625,5513700703484620,55,137,84625,,,,7034,1589799,111810,Wautoma,Wautoma city (part),776
7100000US5513700703732450,5513700703732450,55,137,32450,,,,7037,2711787,0,Hancock,Hancock village,393
7100000US5513700703843500,5513700703843500,55,137,43500,,,,7038,41942044,2025,Leon,Leon town (part),631
7100000US5513700703932475,5513700703932470,55,137,32475,,,,7039,86539776,910025,Hancock,Hancock town,558
7100000US5513700704019300,5513700704019300,55,137,19300,,,,7040,89944790,875692,Deerfield,Deerfield town,667
7100000US5513700704184650,5513700704184650,55,137,84650,,,,7041,32136048,196445,Wautoma,Wautoma town (part),471
7100000US5513700704284650,5513700704284650,55,137,84650,,,,7042,38828051,97980,Wautoma,Wautoma town (part),619
7100000US5513700704384650,5513700704384650,55,137,84650,,,,7043,16447623,83337,Wautoma,Wautoma town (part),180
7100000US5513700704454825,5513700704454820,55,137,54825,,,,7044,36665839,1699959,Mount Morris,Mount Morris town (part),619
7100000US5513700704554825,5513700704554820,55,137,54825,,,,7045,52177032,808721,Mount Morris,Mount Morris town (part),477
7100000US5513700704643500,5513700704643500,55,137,43500,,,,7046,40468057,561381,Leon,Leon town (part),712
7100000US5513700704743500,5513700704743500,55,137,43500,,,,7047,10829037,85873,Leon,Leon town (part),191
7100000US5513700704864975,5513700704864970,55,137,64975,,,,7048,83831648,9285111,Poy Sippi,Poy Sippi town,919
7100000US5513700704976400,5513700704976400,55,137,76400,,,,7049,25441318,1347285,Springwater,Springwater town (part),551
7100000US5513700705087075,5513700705087070,55,137,87075,,,,7050,3765015,61458,Wild Rose,Wild Rose village,780
7100000US5513700705269425,5513700705269420,55,137,69425,,,,7052,32740080,20267,Rose,Rose town (part),230
7100000US5513700705363150,5513700705363150,55,137,63150,,,,7053,4034846,0,Plainfield,Plainfield village,924
7100000US5513700705559225,5513700705559220,55,137,59225,,,,7055,90849060,696262,Oasis,Oasis town,384
7100000US5513700705669425,5513700705669420,55,137,69425,,,,7056,57484201,138916,Rose,Rose town (part),431
7100000US5513700705776400,5513700705776400,55,137,76400,,,,7057,61187038,2097531,Springwater,Springwater town (part),706
7100000US5513700705863175,5513700705863170,55,137,63175,,,,7058,87027834,31405,Plainfield,Plainfield town,496
7100000US5513700705971825,5513700705971820,55,137,71825,,,,7059,93208236,1167362,Saxeville,Saxeville town,996
7100000US5513700706008300,5513700706008300,55,137,8300,,,,7060,26482028,0,Bloomfield,Bloomfield town (part),418
7100000US5513700706108300,5513700706108300,55,137,8300,,,,7061,65199937,1282944,Bloomfield,Bloomfield town (part),636
7100000US5513900302960500,5513900302960500,55,139,60500,,,,3029,6037,0,Oshkosh,Oshkosh city (part),10
7100000US5513900303060500,5513900303060500,55,139,60500,,,,3030,0,24309,Oshkosh,Oshkosh city (part),0
7100000US5513900706226982,5513900706226980,55,139,26982,,,,7062,284203,0,Fox Crossing,Fox Crossing village (part),4
7100000US5513900706360500,5513900706360500,55,139,60500,,,,7063,1444837,151460,Oshkosh,Oshkosh city (part),2376
7100000US5513900706360525,5513900706360520,55,139,60525,,,,7063,0,740316,Oshkosh,Oshkosh town (part),0
7100000US5513900706460500,5513900706460500,55,139,60500,,,,7064,751704,0,Oshkosh,Oshkosh city (part),2047
7100000US5513900706559875,5513900706559870,55,139,59875,,,,7065,5353,0,Omro,Omro city (part),1
7100000US5513900706559900,5513900706559900,55,139,59900,,,,7065,61348459,802530,Omro,Omro town (part),916
7100000US5513900706687925,5513900706687920,55,139,87925,,,,7066,3592302,54244,Winneconne,Winneconne town (part),969
7100000US5513900706750825,5513900706750820,55,139,50825,,,,7067,1937,0,Menasha,Menasha city (part),0
7100000US5513900706855750,5513900706855750,55,139,55750,,,,7068,672699,0,Neenah,Neenah city (part),1235
7100000US5513900707060500,5513900707060500,55,139,60500,,,,7070,1431111,0,Oshkosh,Oshkosh city (part),2153
7100000US5513900707160500,5513900707160500,55,139,60500,,,,7071,89452,0,Oshkosh,Oshkosh city (part),322
7100000US5513900707250825,5513900707250820,55,139,50825,,,,7072,12802,0,Menasha,Menasha city (part),0
7100000US5513900707315150,5513900707315150,55,139,15150,,,,7073,7848104,11792,Clayton,Clayton town (part),857
7100000US5513900707450825,5513900707450820,55,139,50825,,,,7074,5520,0,Menasha,Menasha city (part),0
7100000US5513900707559875,5513900707559870,55,139,59875,,,,7075,10819,0,Omro,Omro city (part),2
7100000US5513900707626982,5513900707626980,55,139,26982,,,,7076,818005,1229821,Fox Crossing,Fox Crossing village (part),712
7100000US5513900707726982,5513900707726980,55,139,26982,,,,7077,4220722,1488988,Fox Crossing,Fox Crossing village (part),1817
7100000US5513900707860500,5513900707860500,55,139,60500,,,,7078,2027998,5925,Oshkosh,Oshkosh city (part),2264
7100000US5513900707955750,5513900707955750,55,139,55750,,,,7079,862492,0,Neenah,Neenah city (part),972
7100000US5513900708050825,5513900708050820,55,139,50825,,,,7080,2885,0,Menasha,Menasha city (part),0
7100000US5513900708155850,5513900708155850,55,139,55850,,,,7081,2061,0,Nekimi,Nekimi town (part),0
7100000US5513900708160500,5513900708160500,55,139,60500,,,,7081,13155793,26204,Oshkosh,Oshkosh city (part),962
7100000US5513900708260500,5513900708260500,55,139,60500,,,,7082,16833,0,Oshkosh,Oshkosh city (part),0
7100000US5513900708356100,5513900708356100,55,139,56100,,,,7083,81843410,11706031,Nepeuskun,Nepeuskun town,724
7100000US5513900708501025,5513900708501020,55,139,1025,,,,7085,3961558,193,Algoma,Algoma town (part),920
7100000US5513900708650825,5513900708650820,55,139,50825,,,,7086,374256,46986,Menasha,Menasha city (part),857
7100000US5513900708760525,5513900708760520,55,139,60525,,,,7087,991686,106879792,Oshkosh,Oshkosh town (part),220
7100000US5513900708808000,5513900708808000,55,139,8000,,,,7088,15461588,53206,Black Wolf,Black Wolf town (part),763
7100000US5513900708926982,5513900708926980,55,139,26982,,,,7089,1326668,0,Fox Crossing,Fox Crossing village (part),1434
7100000US5513900709055750,5513900709055750,55,139,55750,,,,7090,856881,0,Neenah,Neenah city (part),1063
7100000US5513900709150825,5513900709150820,55,139,50825,,,,7091,27375,0,Menasha,Menasha city (part),0
7100000US5513900709270125,5513900709270120,55,139,70125,,,,7092,39840451,1422206,Rushford,Rushford town (part),979
7100000US5513900709355750,5513900709355750,55,139,55750,,,,7093,534828,0,Neenah,Neenah city (part),1171
7100000US5513900709560500,5513900709560500,55,139,60500,,,,7095,2193820,9485,Oshkosh,Oshkosh city (part),2298
7100000US5513900709626982,5513900709626980,55,139,26982,,,,7096,2299405,10520,Fox Crossing,Fox Crossing village (part),1472
7100000US5513900709726982,5513900709726980,55,139,26982,,,,7097,436546,0,Fox Crossing,Fox Crossing village (part),1742
7100000US5513900709808000,5513900709808000,55,139,8000,,,,7098,19289611,15584966,Black Wolf,Black Wolf town (part),746
7100000US5513900709955775,5513900709955770,55,139,55775,,,,7099,5622681,47702,Neenah,Neenah town (part),1258
7100000US5513900710060500,5513900710060500,55,139,60500,,,,7100,1791922,572765,Oshkosh,Oshkosh city (part),1853
7100000US5513900710160500,5513900710160500,55,139,60500,,,,7101,1214092,0,Oshkosh,Oshkosh city (part),2501
7100000US5513900710282875,5513900710282870,55,139,82875,,,,7102,22712853,18804102,Vinland,Vinland town (part),868
7100000US5513900710355750,5513900710355750,55,139,55750,,,,7103,909928,348688,Neenah,Neenah city (part),1009
7100000US5513900710455750,5513900710455750,55,139,55750,,,,7104,8069,0,Neenah,Neenah city (part),8
7100000US5513900710555775,5513900710555770,55,139,55775,,,,7105,4221876,45370,Neenah,Neenah town (part),835
7100000US5513900710626982,5513900710626980,55,139,26982,,,,7106,1022812,0,Fox Crossing,Fox Crossing village (part),811
7100000US5513900710650825,5513900710650820,55,139,50825,,,,7106,755,0,Menasha,Menasha city (part),0
7100000US5513900710760500,5513900710760500,55,139,60500,,,,7107,35345,1315,Oshkosh,Oshkosh city (part),32
7100000US5513900710887925,5513900710887920,55,139,87925,,,,7108,5123771,0,Winneconne,Winneconne town (part),56
7100000US5513900711050825,5513900711050820,55,139,50825,,,,7110,887645,1038264,Menasha,Menasha city (part),847
7100000US5513900711155750,5513900711155750,55,139,55750,,,,7111,1013883,268655,Neenah,Neenah city (part),1230
7100000US5513900711260500,5513900711260500,55,139,60500,,,,7112,2060170,366,Oshkosh,Oshkosh city (part),269
7100000US5513900711326982,5513900711326980,55,139,26982,,,,7113,1352021,943622,Fox Crossing,Fox Crossing village (part),1228
7100000US5513900711350825,5513900711350820,55,139,50825,,,,7113,1339,0,Menasha,Menasha city (part),0
7100000US5513900711415150,5513900711415150,55,139,15150,,,,7114,7479487,9131,Clayton,Clayton town (part),576
7100000US5513900711588475,5513900711588470,55,139,88475,,,,7115,226083,0,Wolf River,Wolf River town (part),9
7100000US5513900711602375,5513900711602370,55,139,2375,,,,7116,931112,0,Appleton,Appleton city (part),1123
7100000US5513900711626982,5513900711626980,55,139,26982,,,,7116,5854,0,Fox Crossing,Fox Crossing village (part),0
7100000US5513900711715150,5513900711715150,55,139,15150,,,,7117,20850914,144913,Clayton,Clayton town (part),511
7100000US5513900711955750,5513900711955750,55,139,55750,,,,7119,818455,0,Neenah,Neenah city (part),1308
7100000US5513900712287900,5513900712287900,55,139,87900,,,,7122,1293283,198051,Winneconne,Winneconne village (part),859
7100000US5513900712301025,5513900712301020,55,139,1025,,,,7123,927914,2447,Algoma,Algoma town (part),846
7100000US5513900712415150,5513900712415150,55,139,15150,,,,7124,13360448,4938,Clayton,Clayton town (part),532
7100000US5513900712660525,5513900712660520,55,139,60525,,,,7126,126497,0,Oshkosh,Oshkosh town (part),45
7100000US5513900712726982,5513900712726980,55,139,26982,,,,7127,302,0,Fox Crossing,Fox Crossing village (part),0
7100000US5513900712750825,5513900712750820,55,139,50825,,,,7127,1060509,0,Menasha,Menasha city (part),1069
7100000US5513900712826982,5513900712826980,55,139,26982,,,,7128,4465768,13500,Fox Crossing,Fox Crossing village (part),1855
7100000US5513900713001025,5513900713001020,55,139,1025,,,,7130,729390,0,Algoma,Algoma town (part),675
7100000US5513900713150825,5513900713150820,55,139,50825,,,,7131,1212,0,Menasha,Menasha city (part),0
7100000US5513900713255750,5513900713255750,55,139,55750,,,,7132,82799,0,Neenah,Neenah city (part),0
7100000US5513900713255775,5513900713255770,55,139,55775,,,,7132,2091898,26139979,Neenah,Neenah town (part),827
7100000US5513900713382875,5513900713382870,55,139,82875,,,,7133,16800,0,Vinland,Vinland town (part),25
7100000US5513900713460500,5513900713460500,55,139,60500,,,,7134,1374582,19493,Oshkosh,Oshkosh city (part),2433
7100000US5513900713550825,5513900713550820,55,139,50825,,,,7135,1402,0,Menasha,Menasha city (part),0
7100000US5513900713759875,5513900713759870,55,139,59875,,,,7137,1369825,99540,Omro,Omro city (part),412
7100000US5513900713960525,5513900713960520,55,139,60525,,,,7139,488676,11908943,Oshkosh,Oshkosh town (part),298
7100000US5513900714001025,5513900714001020,55,139,1025,,,,7140,2258405,1560,Algoma,Algoma town (part),829
7100000US5513900714101025,5513900714101020,55,139,1025,,,,7141,1693,0,Algoma,Algoma town (part),0
7100000US5513900714160500,5513900714160500,55,139,60500,,,,7141,1107791,0,Oshkosh,Oshkosh city (part),1630
7100000US5513900714250825,5513900714250820,55,139,50825,,,,7142,548983,334124,Menasha,Menasha city (part),1217
7100000US5513900714350825,5513900714350820,55,139,50825,,,,7143,509410,0,Menasha,Menasha city (part),1114
7100000US5513900714460500,5513900714460500,55,139,60500,,,,7144,1143428,0,Oshkosh,Oshkosh city (part),2421
7100000US5513900714515150,5513900714515150,55,139,15150,,,,7145,21995332,77805,Clayton,Clayton town (part),622
7100000US5513900714660500,5513900714660500,55,139,60500,,,,7146,2740326,908501,Oshkosh,Oshkosh city (part),2403
7100000US5513900714660525,5513900714660520,55,139,60525,,,,7146,0,10822,Oshkosh,Oshkosh town (part),0
7100000US5513900714787925,5513900714787920,55,139,87925,,,,7147,19059814,16193044,Winneconne,Winneconne town (part),1007
7100000US5513900714887900,5513900714887900,55,139,87900,,,,7148,64563,0,Winneconne,Winneconne village (part),0
7100000US5513900714887925,5513900714887920,55,139,87925,,,,7148,26920891,15128971,Winneconne,Winneconne town (part),553
7100000US5513900714960500,5513900714960500,55,139,60500,,,,7149,1266459,0,Oshkosh,Oshkosh city (part),633
7100000US5513900715060500,5513900715060500,55,139,60500,,,,7150,1063721,114057,Oshkosh,Oshkosh city (part),2193
7100000US5513900715150825,5513900715150820,55,139,50825,,,,7151,648705,0,Menasha,Menasha city (part),1349
7100000US5513900715259875,5513900715259870,55,139,59875,,,,7152,496070,0,Omro,Omro city (part),599
7100000US5513900715355750,5513900715355750,55,139,55750,,,,7153,779166,32513,Neenah,Neenah city (part),1281
7100000US5513900715455750,5513900715455750,55,139,55750,,,,7154,545994,0,Neenah,Neenah city (part),1072
7100000US5513900715550825,5513900715550820,55,139,50825,,,,7155,2129399,0,Menasha,Menasha city (part),846
7100000US5513900715660500,5513900715660500,55,139,60500,,,,7156,113667,0,Oshkosh,Oshkosh city (part),89
7100000US5513900715760500,5513900715760500,55,139,60500,,,,7157,1068182,146945,Oshkosh,Oshkosh city (part),2200
7100000US5513900715855750,5513900715855750,55,139,55750,,,,7158,2100209,69450,Neenah,Neenah city (part),1176
7100000US5513900715955750,5513900715955750,55,139,55750,,,,7159,1437710,5165,Neenah,Neenah city (part),1351
7100000US5513900716050825,5513900716050820,55,139,50825,,,,7160,774,0,Menasha,Menasha city (part),0
7100000US5513900716187650,5513900716187650,55,139,87650,,,,7161,12176568,16511,Winchester,Winchester town (part),790
7100000US5513900716250825,5513900716250820,55,139,50825,,,,7162,3015,0,Menasha,Menasha city (part),0
7100000US5513900716382175,5513900716382170,55,139,82175,,,,7163,54902121,568708,Utica,Utica town (part),852
7100000US5513900716455850,5513900716455850,55,139,55850,,,,7164,28191497,14418,Nekimi,Nekimi town (part),513
7100000US5513900716550825,5513900716550820,55,139,50825,,,,7165,500496,0,Menasha,Menasha city (part),735
7100000US5513900716660500,5513900716660500,55,139,60500,,,,7166,1280712,276865,Oshkosh,Oshkosh city (part),2279
7100000US5513900716750825,5513900716750820,55,139,50825,,,,7167,0,808462,Menasha,Menasha city (part),0
7100000US5513900716860500,5513900716860500,55,139,60500,,,,7168,5027,0,Oshkosh,Oshkosh city (part),26
7100000US5513900716960500,5513900716960500,55,139,60500,,,,7169,1016267,9144,Oshkosh,Oshkosh city (part),875
7100000US5513900717026982,5513900717026980,55,139,26982,,,,7170,1144217,0,Fox Crossing,Fox Crossing village (part),1600
7100000US5513900717050825,5513900717050820,55,139,50825,,,,7170,9966,0,Menasha,Menasha city (part),0
7100000US5513900717115150,5513900717115150,55,139,15150,,,,7171,7862428,4352,Clayton,Clayton town (part),562
7100000US5513900717255750,5513900717255750,55,139,55750,,,,7172,566208,0,Neenah,Neenah city (part),942
7100000US5513900717364875,5513900717364870,55,139,64875,,,,7173,28428204,25173949,Poygan,Poygan town (part),826
