GEOID,GEOCODE,STATE,COUNTY,COUSUB,SLDL18,AREALAND,AREAWATR,BASENAME,NAME,POP100
623L600US5506901931275,5.5069E+12,55,19,31275,69,92813927,541519,Green Grove,Green Grove town,748
623L600US5506901934200,5.5069E+12,55,19,34200,69,91813281,1121681,Hewett,Hewett town,295
623L600US5506901935125,5.5069E+12,55,19,35125,69,90618992,511101,Hoard,Hoard town,787
623L600US5506901943700,5.5069E+12,55,19,43700,69,92412434,1271475,Levis,Levis town,437
623L600US5506901946075,5.5069E+12,55,19,46075,69,3456933,0,Loyal,Loyal city,1203
623L600US5506901946100,5.5069E+12,55,19,46100,69,89933676,62688,Loyal,Loyal town,790
623L600US5506901946625,5.5069E+12,55,19,46625,69,91771881,448998,Lynn,Lynn town,834
623L600US5506901950175,5.5069E+12,55,19,50175,69,84087187,267466,Mayville,Mayville town,963
623L600US5506901955800,5.5069E+12,55,19,55800,69,7108408,263380,Neillsville,Neillsville city,2384
623L600US5506901960825,5.5069E+12,55,19,60825,69,6043731,196825,Owen,Owen city,916
623L600US5506901963000,5.5069E+12,55,19,63000,69,85626253,1121737,Pine Valley,Pine Valley town,1175
623L600US5506901973350,5.5069E+12,55,19,73350,69,90253904,260167,Sherman,Sherman town,831
623L600US5506901973550,5.5069E+12,55,19,73550,69,92120940,963526,Sherwood,Sherwood town,230
623L600US5506901981825,5.5069E+12,55,19,81825,69,89894475,136544,Unity,Unity town,751
623L600US5506901981850,5.5069E+12,55,19,81850,69,857531,0,Unity,Unity village,151
623L600US5506901983575,5.5069E+12,55,19,83575,69,93703836,364246,Washburn,Washburn town,289
623L600US5506901985925,5.5069E+12,55,19,85925,69,92992959,832477,Weston,Weston town,686
623L600US5506901989425,5.5069E+12,55,19,89425,69,93395274,62268,York,York town,844
623L600US5506907300100,5.50691E+12,55,73,100,69,3925241,0,Abbotsford,Abbotsford city,610
623L600US5506907309650,5.50691E+12,55,73,9650,69,88598122,53085,Brighton,Brighton town,620
623L600US5506907315425,5.50691E+12,55,73,15425,69,76776785,2221758,Cleveland,Cleveland town,1486
623L600US5506907316150,5.50691E+12,55,73,16150,69,2277030,0,Colby,Colby city,677
623L600US5506907320450,5.50691E+12,55,73,20450,69,258068,0,Dorchester,Dorchester village,3
623L600US5506907322425,5.50691E+12,55,73,22425,69,86022014,17788,Eau Pleine,Eau Pleine town,769
623L600US5506907322550,5.50691E+12,55,73,22550,69,4323614,0,Edgar,Edgar village (part),1439
623L600US5506907325650,5.50691E+12,55,73,25650,69,2550298,0,Fenwood,Fenwood village,141
623L600US5506907327150,5.50691E+12,55,73,27150,69,91046642,14350,Frankfort,Frankfort town,635
623L600US5506907336325,5.50691E+12,55,73,36325,69,84278852,177633,Hull,Hull town,756
623L600US5506907346975,5.50691E+12,55,73,46975,69,88314784,523742,McMillan,McMillan town,2074
623L600US5506907349675,5.50691E+12,55,73,49675,69,4901853,0,Marshfield,Marshfield city,810
623L600US5506907375400,5.50691E+12,55,73,75400,69,5082272,3199,Spencer,Spencer village,1818
623L600US5506907375425,5.50691E+12,55,73,75425,69,81501657,536445,Spencer,Spencer town,1586
623L600US5506907377750,5.50691E+12,55,73,77750,69,13740893,93425,Stratford,Stratford village,1581
623L600US5506907381850,5.50691E+12,55,73,81850,69,1709455,0,Unity,Unity village,233
623L600US5506907387025,5.50691E+12,55,73,87025,69,81804959,16870,Wien,Wien town,885
623L600US5506914112275,5.50691E+12,55,141,12275,69,17858231,0,Cameron,Cameron town (part),539
623L600US5506914112775,5.50691E+12,55,141,12775,69,90799441,294630,Cary,Cary town,406
623L600US5506914144550,5.50691E+12,55,141,44550,69,88355540,38090,Lincoln,Lincoln town,1593
623L600US5506914149675,5.50691E+12,55,141,49675,69,21653160,70991,Marshfield,Marshfield city (part),14646
623L600US5506914168625,5.50691E+12,55,141,68625,69,89353885,80628,Rock,Rock town,787
623L600US5507005305550,5.50701E+12,55,53,5550,70,137417700,7829076,Bear Bluff,Bear Bluff town,155
623L600US5507005309900,5.50701E+12,55,53,9900,70,8116,0,Brockway,Brockway town (part),2
623L600US5507005314800,5.50701E+12,55,53,14800,70,228974527,5264228,City Point,City Point town,177
623L600US5507005337275,5.50701E+12,55,53,37275,70,1068064,19326,Irving,Irving town (part),0
623L600US5507005340000,5.50701E+12,55,53,40000,70,178640481,6092235,Knapp,Knapp town,303
623L600US5507005348425,5.50701E+12,55,53,48425,70,165428040,369448,Manchester,Manchester town,825
623L600US5507005352050,5.50701E+12,55,53,52050,70,184525380,3129945,Millston,Millston town,168
623L600US5507008111625,5.50701E+12,55,81,11625,70,91875885,1500769,Byron,Byron town,1234
623L600US5507008130325,5.50701E+12,55,81,30325,70,92570883,427034,Grant,Grant town,469
623L600US5507008131225,5.50701E+12,55,81,31225,70,91501648,114672,Greenfield,Greenfield town,677
623L600US5507008140925,5.50701E+12,55,81,40925,70,91454722,81537,Lafayette,Lafayette town,447
623L600US5507008141000,5.50701E+12,55,81,41000,70,77279221,3809684,La Grange,La Grange town,1948
623L600US5507008144450,5.50701E+12,55,81,44450,70,85662783,2139091,Lincoln,Lincoln town,793
623L600US5507008144975,5.50701E+12,55,81,44975,70,177421044,536201,Little Falls,Little Falls town,1509
623L600US5507008156950,5.50701E+12,55,81,56950,70,91676175,1253621,New Lyme,New Lyme town,193
623L600US5507008158850,5.50701E+12,55,81,58850,70,1918298,0,Oakdale,Oakdale village,302
623L600US5507008158875,5.50701E+12,55,81,58875,70,92319272,197507,Oakdale,Oakdale town,754
623L600US5507008168900,5.50701E+12,55,81,68900,70,180305,0,Rockland,Rockland village,0
623L600US5507008172325,5.50701E+12,55,81,72325,70,87948425,6773010,Scott,Scott town,106
623L600US5507008175325,5.50701E+12,55,81,75325,70,20524099,145604,Sparta,Sparta city (part),10025
623L600US5507008175350,5.50701E+12,55,81,75350,70,122275110,0,Sparta,Sparta town,3253
623L600US5507008180075,5.50701E+12,55,81,80075,70,19682989,1095807,Tomah,Tomah city (part),9551
623L600US5507008180100,5.50701E+12,55,81,80100,70,33282,0,Tomah,Tomah town (part),0
623L600US5507008183450,5.50701E+12,55,81,83450,70,3841095,49123,Warrens,Warrens village,544
623L600US5507008189275,5.50701E+12,55,81,89275,70,1462466,0,Wyeville,Wyeville village,121
623L600US5507009712725,5.50701E+12,55,97,12725,70,138005339,4910178,Carson,Carson town,1374
623L600US5507009719975,5.50701E+12,55,97,19975,70,116073686,5791789,Dewey,Dewey town,962
623L600US5507009722450,5.50701E+12,55,97,22450,70,141118035,7457873,Eau Pleine,Eau Pleine town,1063
623L600US5507009736350,5.50701E+12,55,97,36350,70,69923487,10199085,Hull,Hull town (part),5280
623L600US5507009738650,5.50701E+12,55,97,38650,70,3904717,20008,Junction City,Junction City village,420
623L600US5507009751875,5.50701E+12,55,97,51875,70,4037,0,Milladore,Milladore village,0
623L600US5507009777200,5.50701E+12,55,97,77200,70,887712,289,Stevens Point,Stevens Point city (part),23
623L600US5507014103025,5.50701E+12,55,141,3025,70,2128067,0,Arpin,Arpin village,305
623L600US5507014103050,5.50701E+12,55,141,3050,70,85466065,0,Arpin,Arpin town,942
623L600US5507014117525,5.50701E+12,55,141,17525,70,95022296,14490679,Cranmoor,Cranmoor town,181
623L600US5507014120075,5.50701E+12,55,141,20075,70,89480531,2629499,Dexter,Dexter town,350
623L600US5507014132575,5.50701E+12,55,141,32575,70,87722519,12018,Hansen,Hansen town,747
623L600US5507014134675,5.50701E+12,55,141,34675,70,89965235,1338658,Hiles,Hiles town,152
623L600US5507014151875,5.50701E+12,55,141,51875,70,2580195,0,Milladore,Milladore village,268
623L600US5507014151900,5.50701E+12,55,141,51900,70,88231498,53008,Milladore,Milladore town,668
623L600US5507014155875,5.50701E+12,55,141,55875,70,8760395,26354,Nekoosa,Nekoosa city (part),2449
623L600US5507014163100,5.50701E+12,55,141,63100,70,5154736,26373,Pittsville,Pittsville city,813
623L600US5507014164200,5.50701E+12,55,141,64200,70,100140042,1880051,Port Edwards,Port Edwards town (part),1356
623L600US5507014167000,5.50701E+12,55,141,67000,70,179545096,5430902,Remington,Remington town,230
623L600US5507014167500,5.50701E+12,55,141,67500,70,90011344,105235,Richfield,Richfield town,1596
623L600US5507014170000,5.50701E+12,55,141,70000,70,3118688,0,Rudolph,Rudolph village,433
623L600US5507014170025,5.50701E+12,55,141,70025,70,76967287,35975,Rudolph,Rudolph town (part),1027
623L600US5507014172575,5.50701E+12,55,141,72575,70,83334389,495146,Seneca,Seneca town,1039
623L600US5507014173475,5.50701E+12,55,141,73475,70,91422897,294586,Sherry,Sherry town,755
623L600US5507014173900,5.50701E+12,55,141,73900,70,91844144,22605,Sigel,Sigel town,1017
623L600US5507014182650,5.50701E+12,55,141,82650,70,2990849,0,Vesper,Vesper village,513
623L600US5507014188575,5.50701E+12,55,141,88575,70,86180839,86851,Wood,Wood town,757
623L600US5507109700725,5.50711E+12,55,97,725,71,91800000,1821736,Alban,Alban town,863
623L600US5507109701750,5.50711E+12,55,97,1750,71,3316139,142902,Amherst,Amherst village,1117
623L600US5507109701775,5.50711E+12,55,97,1775,71,97463866,1657984,Amherst,Amherst town,1402
623L600US5507109701800,5.50711E+12,55,97,1800,71,3201548,16850,Amherst Junction,Amherst Junction village,383
623L600US5507109706475,5.50711E+12,55,97,6475,71,93474864,491585,Belmont,Belmont town,623
623L600US5507109710925,5.50711E+12,55,97,10925,71,158525206,564045,Buena Vista,Buena Vista town,1145
623L600US5507109730350,5.50711E+12,55,97,30350,71,45443727,193801,Grant,Grant town (part),375
623L600US5507109736350,5.50711E+12,55,97,36350,71,8893,0,Hull,Hull town (part),7
623L600US5507109742225,5.50711E+12,55,97,42225,71,92687345,850165,Lanark,Lanark town,1535
623L600US5507109744800,5.50711E+12,55,97,44800,71,80850059,6310378,Linwood,Linwood town,1070
623L600US5507109756000,5.50711E+12,55,97,56000,71,2671730,38299,Nelsonville,Nelsonville village,158
623L600US5507109756850,5.50711E+12,55,97,56850,71,92272399,2131526,New Hope,New Hope town,711
623L600US5507109761325,5.50711E+12,55,97,61325,71,588002,0,Park Ridge,Park Ridge village,530
623L600US5507109763525,5.50711E+12,55,97,63525,71,27493570,1236596,Plover,Plover village,13519
623L600US5507109763550,5.50711E+12,55,97,63550,71,101012570,3931157,Plover,Plover town,1565
623L600US5507109769575,5.50711E+12,55,97,69575,71,2720192,94398,Rosholt,Rosholt village,478
623L600US5507109772850,5.50711E+12,55,97,72850,71,165484164,2247375,Sharon,Sharon town,2123
623L600US5507109777200,5.50711E+12,55,97,77200,71,43574029,3214964,Stevens Point,Stevens Point city (part),25643
623L600US5507109777537,5.50711E+12,55,97,77537,71,147977629,573485,Stockton,Stockton town,3018
623L600US5507109786975,5.50711E+12,55,97,86975,71,4687010,969208,Whiting,Whiting village,1601
623L600US5507200107300,5.5072E+12,55,1,7300,72,124141670,420670,Big Flats,Big Flats town,948
623L600US5507200116075,5.5072E+12,55,1,16075,72,92955514,47074,Colburn,Colburn town,215
623L600US5507200143425,5.5072E+12,55,1,43425,72,96600680,72865,Leola,Leola town,287
623L600US5507200153725,5.5072E+12,55,1,53725,72,56651316,40609404,Monroe,Monroe town,391
623L600US5507200165450,5.5072E+12,55,1,65450,72,91556760,1271726,Preston,Preston town,1377
623L600US5507200167425,5.5072E+12,55,1,67425,72,92104722,38873,Richfield,Richfield town (part),138
623L600US5507200169275,5.5072E+12,55,1,69275,72,140122176,21048876,Rome,Rome town,3025
623L600US5507200177800,5.5072E+12,55,1,77800,72,122232343,12332510,Strongs Prairie,Strongs Prairie town,1145
623L600US5507209701400,5.50721E+12,55,97,1400,72,2713216,5853,Almond,Almond village,424
623L600US5507209701425,5.50721E+12,55,97,1425,72,111306073,523408,Almond,Almond town,625
623L600US5507209730350,5.50721E+12,55,97,30350,72,137929586,908051,Grant,Grant town (part),1467
623L600US5507209762825,5.50721E+12,55,97,62825,72,97134150,532099,Pine Grove,Pine Grove town,873
623L600US5507213716375,5.50721E+12,55,137,16375,72,3849918,0,Coloma,Coloma village,448
623L600US5507213716400,5.50721E+12,55,137,16400,72,84544087,520496,Coloma,Coloma town,730
623L600US5507213718475,5.50721E+12,55,137,18475,72,85513291,1537982,Dakota,Dakota town,1143
623L600US5507213719300,5.50721E+12,55,137,19300,72,89944790,875692,Deerfield,Deerfield town,667
623L600US5507213732450,5.50721E+12,55,137,32450,72,2711787,0,Hancock,Hancock village,393
623L600US5507213732475,5.50721E+12,55,137,32475,72,86539776,910025,Hancock,Hancock town,558
623L600US5507213749425,5.50721E+12,55,137,49425,72,87121834,3631121,Marion,Marion town,2020
623L600US5507213759225,5.50721E+12,55,137,59225,72,90849060,696262,Oasis,Oasis town,384
623L600US5507213763150,5.50721E+12,55,137,63150,72,4034846,0,Plainfield,Plainfield village,924
623L600US5507213763175,5.50721E+12,55,137,63175,72,87027834,31405,Plainfield,Plainfield town,496
623L600US5507213767550,5.50721E+12,55,137,67550,72,89419675,415409,Richford,Richford town,737
623L600US5507213769425,5.50721E+12,55,137,69425,72,90224281,159183,Rose,Rose town,661
623L600US5507213784625,5.50721E+12,55,137,84625,72,7225164,111810,Wautoma,Wautoma city,2209
623L600US5507213784650,5.50721E+12,55,137,84650,72,87419837,377762,Wautoma,Wautoma town,1270
623L600US5507214107650,5.50721E+12,55,141,7650,72,12007860,4255771,Biron,Biron village,839
623L600US5507214130125,5.50721E+12,55,141,30125,72,52229039,505343,Grand Rapids,Grand Rapids town,7576
623L600US5507214155875,5.50721E+12,55,141,55875,72,27249,0,Nekoosa,Nekoosa city (part),0
623L600US5507214164175,5.50721E+12,55,141,64175,72,13556271,3228745,Port Edwards,Port Edwards village,1762
623L600US5507214164200,5.50721E+12,55,141,64200,72,0,244983,Port Edwards,Port Edwards town (part),0
623L600US5507214170025,5.50721E+12,55,141,70025,72,0,1041,Rudolph,Rudolph town (part),0
623L600US5507214171600,5.50721E+12,55,141,71600,72,129825563,4003227,Saratoga,Saratoga town,5060
623L600US5507214188200,5.50721E+12,55,141,88200,72,35943803,2308354,Wisconsin Rapids,Wisconsin Rapids city,18877
623L600US5507301308025,5.5073E+12,55,13,8025,73,177645806,4429569,Blaine,Blaine town,206
623L600US5507301319925,5.5073E+12,55,13,19925,73,93992244,1361559,Dewey,Dewey town,545
623L600US5507301337650,5.5073E+12,55,13,37650,73,75700797,14817363,Jackson,Jackson town,935
623L600US5507301340975,5.5073E+12,55,13,40975,73,96032586,5006909,La Follette,La Follette town,559
623L600US5507301359075,5.5073E+12,55,13,59075,73,67388370,17798982,Oakland,Oakland town,980
623L600US5507301370225,5.5073E+12,55,13,70225,73,84466493,5417167,Rusk,Rusk town,470
623L600US5507301371450,5.5073E+12,55,13,71450,73,84905021,8825456,Sand Lake,Sand Lake town,576
623L600US5507301372225,5.5073E+12,55,13,72225,73,71771421,16760640,Scott,Scott town,583
623L600US5507301378775,5.5073E+12,55,13,78775,73,148805577,8498601,Swiss,Swiss town,807
623L600US5507301381500,5.5073E+12,55,13,81500,73,89373951,8665841,Union,Union town,345
623L600US5507301384975,5.5073E+12,55,13,84975,73,82832907,10848871,Webb Lake,Webb Lake town,432
623L600US5507303100000,5.5073E+12,55,31,0,73,0,355657556,County subdivisions not defined,County subdivisions not defined,0
623L600US5507303101825,5.5073E+12,55,31,1825,73,100651928,511017,Amnicon,Amnicon town,1224
623L600US5507303106775,5.5073E+12,55,31,6775,73,123198636,2076206,Bennett,Bennett town,632
623L600US5507303118425,5.5073E+12,55,31,18425,73,360010366,1789249,Dairyland,Dairyland town,211
623L600US5507303129925,5.5073E+12,55,31,29925,73,391518545,16298651,Gordon,Gordon town,757
623L600US5507303133350,5.5073E+12,55,31,33350,73,118301740,1424186,Hawthorne,Hawthorne town,1058
623L600US5507303141725,5.5073E+12,55,31,41725,73,32430723,4505889,Lake Nebagamon,Lake Nebagamon village,1123
623L600US5507303141800,5.5073E+12,55,31,41800,73,102853492,609451,Lakeside,Lakeside town,681
623L600US5507303148725,5.5073E+12,55,31,48725,73,83003722,1360,Maple,Maple town,700
623L600US5507303159100,5.5073E+12,55,31,59100,73,165446458,3047512,Oakland,Oakland town,1170
623L600US5507303159800,5.5073E+12,55,31,59800,73,5371583,60594,Oliver,Oliver village,423
623L600US5507303161250,5.5073E+12,55,31,61250,73,90929441,1234,Parkland,Parkland town,1231
623L600US5507303163975,5.5073E+12,55,31,63975,73,30765039,75545,Poplar,Poplar village,629
623L600US5507303174575,5.5073E+12,55,31,74575,73,4055745,1898669,Solon Springs,Solon Springs village,656
623L600US5507303174600,5.5073E+12,55,31,74600,73,214220267,4472202,Solon Springs,Solon Springs town,970
623L600US5507303178275,5.5073E+12,55,31,78275,73,381449893,3070713,Summit,Summit town,1030
623L600US5507303178650,5.5073E+12,55,31,78650,73,94847990,22626419,Superior,Superior city,26751
623L600US5507303178660,5.5073E+12,55,31,78660,73,3216814,13620,Superior,Superior village,677
623L600US5507303178675,5.5073E+12,55,31,78675,73,274805877,4829769,Superior,Superior town,2264
623L600US5507303183512,5.5073E+12,55,31,83512,73,340245576,25257385,Wascott,Wascott town,912
623L600US5507312905875,5.50731E+12,55,129,5875,73,25425,0,Beaver Brook,Beaver Brook town (part),0
623L600US5507312910150,5.50731E+12,55,129,10150,73,91521149,2686993,Brooklyn,Brooklyn town,311
623L600US5507312912925,5.50731E+12,55,129,12925,73,79451975,8960326,Casey,Casey town,396
623L600US5507312914425,5.50731E+12,55,129,14425,73,110866180,7308032,Chicog,Chicog town,292
623L600US5507312917850,5.50731E+12,55,129,17850,73,95846,0,Crystal,Crystal town (part),0
623L600US5507312924600,5.50731E+12,55,129,24600,73,86305603,4153097,Evergreen,Evergreen town,1191
623L600US5507312928025,5.50731E+12,55,129,28025,73,182321888,2812391,Frog Creek,Frog Creek town,127
623L600US5507312931825,5.50731E+12,55,129,31825,73,89811830,4022390,Gull Lake,Gull Lake town,198
623L600US5507312953250,5.50731E+12,55,129,53250,73,3950342,27031,Minong,Minong village,548
623L600US5507312953275,5.50731E+12,55,129,53275,73,164080909,19470888,Minong,Minong town,984
623L600US5507312975625,5.50731E+12,55,129,75625,73,10448217,610215,Spooner,Spooner city,2477
623L600US5507312975650,5.50731E+12,55,129,75650,73,45513586,5453941,Spooner,Spooner town,827
623L600US5507312975800,5.50731E+12,55,129,75800,73,86978056,2780826,Springbrook,Springbrook town,504
623L600US5507312977350,5.50731E+12,55,129,77350,73,88804094,3750607,Stinnett,Stinnett town,207
